city_name,city_id_name,value
哈尔滨,吉林,0.2070754599599999
沈阳,吉林,0.16611954984
通化,吉林,0.26646152688
四平,吉林,0.1747893297599999
松原,吉林,0.1458909856799999
大连,吉林,0.08874406332
白山,吉林,0.1183138552799999
太原,吕梁,1.37400479172
晋中,吕梁,0.38972208456
榆林,吕梁,0.1969342826399999
北京,吕梁,0.0955355633999999
临汾,吕梁,0.12096456408
忻州,吕梁,0.08988765048
银川,吴忠,1.05339631356
中卫,吴忠,0.23366132208
固原,吴忠,0.10778411124
榆林,吴忠,0.0800627198399999
郑州,周口,1.8512194896
上海,周口,0.2395961305199999
北京,周口,0.2316816237599999
商丘,周口,0.3151498265999999
漯河,周口,0.21842048196
阜阳,周口,0.236642634
驻马店,周口,0.2204077003199998
开封,周口,0.2232200624399999
苏州,周口,0.11866941936
许昌,周口,0.18055255752
杭州,周口,0.0973539161999998
洛阳,周口,0.1402502201999999
新乡,周口,0.09994148712
平顶山,周口,0.1009264406399998
亳州,周口,0.10839801672
信阳,周口,0.08082494604
南阳,周口,0.0855251783999999
齐齐哈尔,呼伦贝尔,0.2272360294799998
兴安盟,呼伦贝尔,0.09544506372
乌兰察布,呼和浩特,1.09146384468
包头,呼和浩特,0.7363090026
鄂尔多斯,呼和浩特,0.4522397799599999
北京,呼和浩特,0.2175206108399999
巴彦淖尔,呼和浩特,0.26466178464
大同,呼和浩特,0.09414091188
赤峰,呼和浩特,0.0927837374399999
武汉,咸宁,0.8462796991200001
黄石,咸宁,0.1174651081199999
岳阳,咸宁,0.0925801974
西安,咸阳,3.7428618510000007
宝鸡,咸阳,0.4269058959599999
渭南,咸阳,0.3331283436
铜川,咸阳,0.1029894101999999
延安,咸阳,0.1247866819199999
榆林,咸阳,0.0801993927599999
商洛,咸阳,0.0920287331999999
汉中,咸阳,0.1007708882399999
绥化,哈尔滨,1.09581149052
大庆,哈尔滨,0.5105274220799999
佳木斯,哈尔滨,0.30196776348
北京,哈尔滨,0.2187129243599998
牡丹江,哈尔滨,0.3187814194799999
齐齐哈尔,哈尔滨,0.36753281496
长春,哈尔滨,0.2752798348799999
伊春,哈尔滨,0.2151594478799999
黑河,哈尔滨,0.18732012048
双鸭山,哈尔滨,0.1446105279599999
鸡西,哈尔滨,0.1539955767599999
沈阳,哈尔滨,0.1516168011599999
七台河,哈尔滨,0.0967170877199999
大连,哈尔滨,0.1258024413599998
鹤岗,哈尔滨,0.09498696336
吉林,哈尔滨,0.0818298093599999
天津,唐山,1.0646300448
北京,唐山,0.7006205160000001
秦皇岛,唐山,0.55649639628
廊坊,唐山,0.2088883306799999
承德,唐山,0.3137948067599999
石家庄,唐山,0.20022508584
保定,唐山,0.1709056065599999
沧州,唐山,0.1230651921599999
郑州,商丘,1.2478720550400002
苏州,商丘,0.19734674112
周口,商丘,0.3152561666399999
上海,商丘,0.16113168
开封,商丘,0.2865512051999999
北京,商丘,0.1451712132
菏泽,商丘,0.18252188784
亳州,商丘,0.1519439342399999
宁波,商丘,0.0835905095999998
洛阳,商丘,0.1185841425599999
杭州,商丘,0.0806357721599999
宿州,商丘,0.1299120443999999
新乡,商丘,0.0963075355199999
徐州,商丘,0.0866779315199999
西安,商洛,1.0893315456
咸阳,商洛,0.0921604521599999
杭州,嘉兴,1.7108273833199998
上海,嘉兴,1.04112603828
苏州,嘉兴,0.50688705852
宁波,嘉兴,0.4236283281599999
湖州,嘉兴,0.43931719548
绍兴,嘉兴,0.266224968
金华,嘉兴,0.2069929079999999
台州,嘉兴,0.1282176183599999
温州,嘉兴,0.1128468153599999
无锡,嘉兴,0.0987468699599999
酒泉,嘉峪关,0.3055016217599999
张掖,嘉峪关,0.0880027027199999
长春,四平,1.1254999312800005
铁岭,四平,0.12585759264
沈阳,四平,0.09971343648
银川,固原,0.43560754776
中卫,固原,0.1757855649599999
吴忠,固原,0.1078224631199998
平凉,固原,0.08115774912
朔州,大同,0.5723520555599998
太原,大同,0.3261214677599999
北京,大同,0.2951347460399999
张家口,大同,0.1982625109199998
乌兰察布,大同,0.2019885335999999
天津,大同,0.08921767356
呼和浩特,大同,0.0942961985999999
忻州,大同,0.1451423609999999
保定,大同,0.08041811868
绥化,大庆,0.52123155264
哈尔滨,大庆,0.5106170664
齐齐哈尔,大庆,0.23619249432
沈阳,大连,0.5840503930800001
营口,大连,0.41733410328
鞍山,大连,0.31969033344
北京,大连,0.1749719588399999
丹东,大连,0.3899377357199999
哈尔滨,大连,0.12611075328
长春,大连,0.10093609908
盘锦,大连,0.1254673929599999
