node1,node2,network
422239,80724,1
422239,1005730,1
422239,445508,1
422239,1179882,1
422239,613872,1
422239,408202,1
422239,691894,1
18750,1370331,1
1321407,47231,1
1321407,793786,1
1321407,836471,1
18830,365231,1
18830,337994,1
18830,252267,1
18830,436694,1
18830,217088,1
18830,1119351,1
132519,1044791,1
132519,1110743,1
132519,563669,1
132519,1062817,1
132519,655724,1
132519,1021602,1
132519,172466,1
132519,319751,1
132519,381288,1
132519,1305656,1
148076,1255170,1
148076,1178409,1
148076,877527,1
237358,567301,1
237358,108348,1
237358,1283717,1
419142,827209,1
419142,1408554,1
419142,1330910,1
419142,400472,1
419142,676682,1
419142,1270460,1
419142,349174,1
863520,1147610,1
863520,1534549,1
863520,90645,1
19317,1067542,1
19317,1581986,1
19317,1006909,1
19317,617865,1
19317,835707,1
50009,50009,1
50009,717718,1
50009,328725,1
50009,455158,1
50009,216315,1
50009,748349,1
50009,831617,1
50009,71989,1
50009,827606,1
50009,1456744,1
50009,1104256,1
50009,1554252,1
50009,411511,1
50009,709237,1
50009,1323863,1
751278,814086,1
751278,512150,1
751278,494631,1
751278,187724,1
751278,172161,1
751278,1034594,1
751278,1436973,1
751278,1309254,1
751278,1266974,1
751278,919780,1
751278,1241884,1
1226719,925819,1
1226719,1223460,1
1226719,1222298,1
1226719,1075137,1
1270292,393546,1
1270292,861505,1
1270292,1026589,1
1270292,439035,1
1270292,478364,1
1270292,1369668,1
1270292,618955,1
1270292,1067883,1
1419523,74454,1
1419523,1222770,1
1419523,808664,1
1419523,1085071,1
19575,1554963,1
19575,266195,1
19575,1477093,1
1304790,539053,1
1304790,594551,1
1304790,1221977,1
1304790,204244,1
1304790,382724,1
1304790,684060,1
19931,568641,1
19931,1095393,1
671530,568641,1
671530,39557,1
671530,131417,1
676682,846232,1
676682,790399,1
676682,322663,1
676682,576763,1
1340481,801178,1
1340481,1109864,1
1340481,1435525,1
1340481,25059,1
1340481,145963,1
1340481,270433,1
1340481,1253967,1
1340481,749482,1
1340481,1077379,1
1340481,445827,1
1340481,922454,1
1340481,211894,1
20254,817554,1
20254,1029510,1
150665,470130,1
150665,477665,1
150665,1225055,1
150665,1247964,1
150665,1127084,1
150665,1394242,1
1210461,933638,1
310170,778619,1
310170,1004567,1
310170,1406623,1
310170,1147418,1
310170,1478022,1
310170,1572866,1
310170,1299530,1
20978,1365441,1
536204,194682,1
1142834,202346,1
1142834,89809,1
1142834,435691,1
21094,1330125,1
21094,1085071,1
21094,365231,1
21094,1074630,1
21094,904471,1
21094,74454,1
168751,987150,1
168751,1285825,1
168751,1441327,1
168751,807792,1
168751,1102889,1
256512,1063520,1
256512,933638,1
650652,650652,1
650652,1124423,1
650652,312220,1
650652,608112,1
650652,754089,1
650652,394909,1
650652,317292,1
650652,1069265,1
650652,185194,1
650652,1287820,1
650652,716820,1
650652,437110,1
736356,1199280,1
736356,459829,1
736356,1152294,1
736356,310727,1
736356,895083,1
759283,976750,1
759283,705065,1
759283,1557703,1
759283,1221148,1
21139,1078351,1
446751,446751,1
446751,906046,1
446751,750491,1
446751,1410469,1
885768,393508,1
21317,392503,1
21317,297495,1
21317,680832,1
21317,896208,1
21317,719645,1
310596,156665,1
310596,794595,1
562118,179604,1
562118,1562304,1
562118,871557,1
562118,1002338,1
562118,373335,1
562118,995385,1
685980,86968,1
685980,459829,1
685980,701482,1
744400,243296,1
744400,391310,1
744400,991351,1
744400,351736,1
21543,51429,1
21543,1252174,1
1011912,1470253,1
1011912,1245632,1
1011912,217088,1
1011912,502082,1
1011912,837536,1
1011912,198356,1
794264,602239,1
794264,1405882,1
794264,1487319,1
794264,883311,1
794264,1302810,1
794264,1023788,1
794264,483822,1
794264,781604,1
794264,907828,1
794264,959217,1
794264,1580430,1
794264,790701,1
22053,1389747,1
22053,36324,1
610611,1401557,1
22306,39557,1
22306,325683,1
615678,956798,1
615678,623910,1
615678,827209,1
615678,1468010,1
615678,1463983,1
615678,166228,1
615678,387278,1
913853,109443,1
913853,243588,1
913853,92116,1
913853,736769,1
913853,1412903,1
913853,906375,1
913853,68468,1
22867,239018,1
474663,461106,1
474663,689806,1
474663,84215,1
474663,1099272,1
474663,1289610,1
474663,1566616,1
474663,683264,1
474663,1115792,1
474663,1000345,1
474663,651660,1
474663,694999,1
474663,1418558,1
474663,192731,1
474663,1383765,1
474663,797942,1
474663,1272227,1
958115,958115,1
958115,578701,1
958115,1581237,1
958115,27843,1
958115,1358215,1
958115,1176071,1
958115,179604,1
958115,835465,1
958115,840716,1
23397,633173,1
23397,152073,1
23397,1249082,1
23397,623317,1
23397,458044,1
337994,1223149,1
337994,478364,1
337994,406832,1
337994,138669,1
337994,1391496,1
337994,294364,1
337994,1001149,1
337994,230112,1
586592,1061196,1
586592,866213,1
586592,1250289,1
586592,1091927,1
586592,1129783,1
586592,1086921,1
586592,343027,1
586592,1017970,1
586592,185699,1
586592,1284437,1
586592,705880,1
586592,1574879,1
586592,1536188,1
586592,1019935,1
586592,1049977,1
586592,1328043,1
586592,292800,1
586592,1271885,1
847345,406141,1
847345,661498,1
847345,1080642,1
847345,1067247,1
847345,836153,1
847345,835707,1
229569,229569,1
229569,1365788,1
229569,1365615,1
229569,1558263,1
229569,1163159,1
229569,1246752,1
229569,1371451,1
229569,598959,1
229569,1510443,1
229569,654547,1
229569,156612,1
229569,594918,1
229569,363474,1
229569,246650,1
229569,1153526,1
229569,1456918,1
229569,617185,1
389694,1468744,1
389694,1403928,1
389694,836471,1
389694,485405,1
595907,465471,1
595907,1279393,1
595907,100567,1
23746,1533587,1
23746,1452189,1
23746,579622,1
23746,1033312,1
23746,1115071,1
23746,267767,1
197470,612027,1
197470,487981,1
197470,1019651,1
197470,1062144,1
197470,1562304,1
197470,790309,1
197470,1279803,1
197470,61511,1
1365441,1254016,1
1365441,1182763,1
1365441,1105315,1
1365441,1363407,1
1365441,1376926,1
1365441,948027,1
1365441,403574,1
1365441,1393461,1
1365441,311222,1
1365441,1228006,1
1365441,1058868,1
1365441,805371,1
1365441,1506154,1
1365441,660301,1
1365441,115415,1
1365441,180225,1
1365441,821338,1
1365441,1569445,1
1365441,676125,1
1365441,1085774,1
1365441,182936,1
1365441,1546460,1
1440864,1308071,1
1440864,1438341,1
1440864,1074729,1
1440864,131596,1
1440864,207832,1
1440864,873961,1
1440864,626973,1
1440864,766783,1
1440864,538183,1
1440864,1553849,1
23931,33275,1
23931,1431615,1
23931,163564,1
1200769,39564,1
1448435,291094,1
1448435,1097960,1
24125,1371075,1
24125,895943,1
24125,616692,1
24125,488951,1
400472,470130,1
400472,1247964,1
400472,1043609,1
400472,317115,1
400472,466587,1
400472,755708,1
588630,148705,1
588630,690744,1
588630,1120173,1
588630,419925,1
588630,950370,1
588630,984927,1
588630,72187,1
588630,446259,1
588630,1385162,1
629187,512610,1
629187,895097,1
629187,594557,1
629187,1309596,1
629187,241567,1
629187,1493872,1
629187,311498,1
629187,790701,1
629187,215199,1
629187,80590,1
1047135,165408,1
1047135,382724,1
1047135,241114,1
1047135,91575,1
1047135,1570798,1
1392727,1142180,1
1392727,1467275,1
1392727,905794,1
24247,1468744,1
24247,807792,1
24247,42847,1
24247,498506,1
158016,765428,1
158016,488794,1
158016,460914,1
158016,1476386,1
158016,91565,1
158016,938106,1
158016,236092,1
188938,1377464,1
188938,1205721,1
188938,481263,1
188938,1020974,1
188938,365231,1
207389,344488,1
207389,98116,1
207389,1050182,1
207389,34086,1
207389,599149,1
207389,44933,1
528681,528681,1
528681,674891,1
528681,676789,1
528681,446259,1
528681,942054,1
528681,234059,1
528681,931859,1
528681,393546,1
528681,635990,1
1137540,45667,1
1137540,1223149,1
1137540,273700,1
1137540,705505,1
1137540,230853,1
1137540,890593,1
1137540,165025,1
1137540,1415137,1
1137540,641775,1
1137540,78450,1
24660,515372,1
1403307,1122764,1
1403307,568641,1
1403307,1374428,1
24791,1326970,1
24791,362045,1
24791,979939,1
24791,518122,1
24791,372848,1
155250,1542031,1
155250,369484,1
155250,1562106,1
155250,1020974,1
1543217,972050,1
1543217,1195475,1
1543217,669485,1
1543217,156017,1
1543217,1192041,1
1543217,1012004,1
1543217,331741,1
1543217,978318,1
1543217,1333029,1
1543217,1110454,1
1543217,50487,1
1543217,1408518,1
1543217,1322522,1
1543217,1084804,1
1543217,759721,1
1543217,192731,1
1543217,969896,1
1543217,1133386,1
24954,1420102,1
24954,116779,1
24954,1147610,1
177433,891601,1
797963,71456,1
1073027,548587,1
1073027,911728,1
1073027,1223005,1
1073027,666409,1
1431872,915873,1
1431872,858930,1
25010,253048,1
25010,1544095,1
25010,1260883,1
25010,1456079,1
25010,1537237,1
25010,270149,1
804950,673627,1
804950,496113,1
804950,1312458,1
804950,1290290,1
25059,1377464,1
25059,1009553,1
25059,672491,1
25059,1229732,1
485317,1178409,1
485317,487654,1
485317,1191623,1
574834,701482,1
574834,929472,1
574834,983198,1
574834,521369,1
1159397,429143,1
1159397,33951,1
1159397,563439,1
1159397,1246126,1
1159397,1300718,1
1159397,1216546,1
1173396,1204581,1
1173396,711072,1
1173396,987884,1
1173396,143793,1
1173396,639987,1
1173396,936158,1
1173396,412725,1
1173396,884515,1
1173396,385035,1
25191,1486568,1
25191,39557,1
25191,54987,1
1274500,258268,1
1274500,404403,1
1274500,530386,1
1276175,570058,1
801274,198561,1
801274,1033464,1
801274,1303415,1
801274,1051265,1
801274,715923,1
801274,144196,1
801274,502691,1
801274,101817,1
801274,1535219,1
25284,382699,1
25284,809956,1
25284,1074630,1
664193,1225055,1
664193,1464921,1
664193,232919,1
664193,979432,1
664193,1269852,1
664193,98116,1
664193,434348,1
950768,71456,1
1073773,1351758,1
1562641,862934,1
1562641,738111,1
1562641,905220,1
86968,251059,1
86968,1005424,1
86968,1194180,1
86968,429771,1
86968,1341194,1
86968,1225358,1
86968,726279,1
86968,343930,1
86968,754089,1
86968,1525214,1
86968,350380,1
173055,616692,1
173055,770794,1
173055,1401144,1
173055,337431,1
985396,808122,1
985396,752396,1
985396,890366,1
985396,598375,1
985396,804896,1
985396,644645,1
985396,1122017,1
985396,406832,1
985396,1161457,1
985396,230112,1
985396,619727,1
1495132,1095208,1
25611,171221,1
192726,772390,1
25769,652633,1
25769,1080385,1
25769,1116059,1
25769,1033464,1
25769,623910,1
25769,1011604,1
25769,590246,1
25769,1497181,1
336808,336808,1
336808,990499,1
336808,849018,1
336808,935535,1
336808,936148,1
336808,333766,1
336808,548613,1
336808,867832,1
336808,276722,1
336808,894148,1
336808,948074,1
336808,837361,1
336808,1206395,1
336808,302653,1
336808,1530145,1
336808,685309,1
336808,520209,1
336808,444962,1
1214443,1101148,1
1214443,1289048,1
1214443,1467100,1
1214443,713913,1
1214443,786416,1
1214443,564716,1
1214443,156738,1
1214443,552570,1
1214443,1000723,1
1214443,333179,1
1214443,117479,1
1214443,749812,1
1214443,1122008,1
1214443,1222801,1
1214443,270005,1
1214443,1428822,1
1214443,392144,1
1214443,115804,1
1214443,1142518,1
1214443,373066,1
1214443,213792,1
1214443,258867,1
1214443,1235268,1
1214443,1291972,1
1214443,1581235,1
1214443,102896,1
1214443,251392,1
1214443,518195,1
1214443,1580730,1
1214443,1088946,1
1214443,948027,1
1214443,757513,1
1280763,164798,1
1280763,701297,1
1280763,658067,1
1280763,247711,1
1280763,996789,1
1280763,1554974,1
1280763,969896,1
1280763,857831,1
1280763,166882,1
1280763,1470491,1
1280763,1371151,1
1280763,708723,1
1280763,720588,1
1280763,1274668,1
1280763,40668,1
1280763,428828,1
1280763,1099044,1
1280763,1310143,1
1280763,1206344,1
1280763,793837,1
1280763,93579,1
1280763,581150,1
1308691,28883,1
1308691,1443827,1
1308691,706206,1
1308691,801178,1
1308691,1187681,1
1308691,985565,1
1308691,1106789,1
1308691,1405882,1
1308691,133108,1
1308691,100198,1
1308691,458020,1
1510761,1304146,1
1510761,1249082,1
1510761,934002,1
1510761,1561589,1
1510761,167891,1
1570798,1330496,1
1570798,560322,1
1570798,687008,1
1570798,1581083,1
1570798,856684,1
1570798,1025592,1
1570798,1033332,1
25949,448169,1
25949,1072189,1
579086,129374,1
579086,1340074,1
579086,666409,1
579086,1292886,1
1292620,1252174,1
26002,814185,1
890366,1406623,1
890366,302063,1
890366,1588029,1
890366,921213,1
26081,431866,1
252190,905220,1
252190,102647,1
252190,708102,1
94455,556429,1
94455,786644,1
94455,733091,1
94455,474291,1
94455,713426,1
94455,667688,1
94455,808122,1
94455,842542,1
128420,341594,1
128420,498506,1
128420,1080642,1
128420,672491,1
128420,1377464,1
289408,1542740,1
289408,1382475,1
289408,553281,1
289408,816658,1
289408,1088009,1
289408,532506,1
289408,787801,1
289408,1137240,1
289408,761246,1
465115,1353454,1
465115,1572216,1
465115,677152,1
465115,1289897,1
465115,974118,1
465115,1533587,1
465115,1177223,1
509919,1035952,1
509919,582100,1
509919,110113,1
509919,561594,1
509919,1377623,1
509919,921213,1
511470,590246,1
511470,1066673,1
511470,1446346,1
511470,1239206,1
511470,514277,1
511470,1401269,1
511470,600716,1
511470,1244795,1
512610,1313736,1
512610,191341,1
512610,898133,1
512610,727656,1
530989,516706,1
530989,202816,1
530989,407534,1
530989,790697,1
530989,1121925,1
530989,846232,1
530989,1575900,1
560893,942054,1
560893,180391,1
560893,608654,1
560893,1015293,1
560893,1110743,1
560893,1381777,1
560893,537687,1
560893,626973,1
560893,873429,1
560893,560322,1
560893,992100,1
686859,661498,1
686859,275205,1
686859,843762,1
713426,882422,1
713426,57460,1
713426,1508780,1
713426,1441196,1
713426,1378103,1
782618,919574,1
782618,356113,1
782618,493175,1
782618,698915,1
782618,971434,1
782618,1531106,1
782618,919780,1
782618,676789,1
782618,641775,1
782618,1580435,1
826810,1266194,1
826810,519179,1
826810,633565,1
826810,82787,1
830933,567301,1
830933,261506,1
867832,1327347,1
1057808,105520,1
1057808,744116,1
1057808,579281,1
1057808,441439,1
1057808,1230308,1
1057808,273001,1
1057808,1405882,1
1057808,431757,1
1057808,702349,1
1057808,343930,1
1057808,1046593,1
1057808,274943,1
1084189,768054,1
1191623,1329526,1
1191623,1579985,1
1191623,499313,1
1191623,1017310,1
1191623,1287583,1
1191623,798583,1
1191623,869333,1
1191623,1090770,1
1191623,737529,1
1191623,968446,1
1191623,531413,1
1191623,163127,1
1191623,173812,1
1217335,94219,1
1217335,1033332,1
1217335,507439,1
1217335,1298264,1
1217335,856684,1
1217335,1246697,1
1217335,419925,1
1217335,1498072,1
1217335,406832,1
1217335,761246,1
1217335,66644,1
1345990,623910,1
1345990,561594,1
1345990,1239206,1
1345990,1313514,1
1345990,1441196,1
1345990,243588,1
1345990,568768,1
1345990,88418,1
1349636,790399,1
1349636,1444170,1
1349636,442311,1
1446346,1068001,1
1446346,1094947,1
1446346,1080385,1
1446346,1218207,1
1550169,681970,1
1550169,1252174,1
26452,586057,1
26452,1338486,1
251668,1545352,1
251668,727656,1
251668,1076791,1
251668,1176581,1
519179,936104,1
519179,85182,1
519179,1272227,1
519179,408054,1
519179,900001,1
519179,936746,1
519179,1526779,1
519179,219939,1
519179,752610,1
519179,1093548,1
519179,1518236,1
519179,1575896,1
552131,830872,1
552131,123251,1
552131,96635,1
552131,818210,1
552131,1487319,1
552131,52678,1
552131,842338,1
552131,1167168,1
552131,1500994,1
552131,231811,1
552131,647633,1
552131,229045,1
26531,324392,1
26531,1112883,1
1042645,572182,1
1042645,923415,1
1042645,1044109,1
1042645,65086,1
1042645,1561891,1
1042645,82933,1
1042645,717886,1
1042645,301276,1
1042645,652879,1
1042645,412326,1
1042645,1446841,1
1042645,408202,1
1042645,751351,1
1042645,1327133,1
1042645,130897,1
1042645,181054,1
1042645,382836,1
1475615,917882,1
1475615,991351,1
1475615,311064,1
1475615,1547708,1
1475615,808664,1
26929,979432,1
26929,553684,1
26929,863807,1
26929,439035,1
26929,630342,1
26929,1419819,1
26929,1066673,1
397374,1507757,1
397374,720419,1
429143,1059332,1
429143,945033,1
429143,554747,1
429143,582100,1
429143,1173625,1
429143,892251,1
1099040,1533944,1
1099040,130619,1
1099040,633565,1
1099040,1032465,1
1522729,99266,1
1522729,471041,1
1522729,1370543,1
1522729,182506,1
1544257,1397610,1
1544257,480565,1
1544257,99784,1
1544257,1214061,1
1559535,548587,1
1559535,487653,1
1559535,341406,1
26998,239018,1
420505,1112292,1
420505,992424,1
420505,1467407,1
420505,264978,1
420505,838842,1
420505,110562,1
420505,334648,1
420505,1204479,1
420505,781761,1
420505,861702,1
420505,1086921,1
420505,1524655,1
420505,795600,1
420505,1148381,1
420505,1456918,1
420505,748349,1
420505,156017,1
420505,1093380,1
27172,27172,1
1257278,633565,1
1257278,1387310,1
27273,968037,1
27273,820526,1
27273,1128897,1
1047893,1410152,1
1047893,457527,1
1047893,612027,1
1047893,325632,1
1047893,207178,1
1047893,1193119,1
1047893,1362545,1
27799,253520,1
959217,1282668,1
959217,310727,1
959217,452329,1
959217,164986,1
27843,839243,1
27843,681106,1
27843,1437855,1
27843,393081,1
27843,1440666,1
254385,393508,1
1218207,1378103,1
1218207,837108,1
1218207,116122,1
1218207,1177164,1
1218207,1478022,1
1235071,168036,1
1235071,456321,1
1235071,1044109,1
1235071,589463,1
1235071,744880,1
1235071,1260517,1
1235071,313947,1
1235071,1115295,1
1235071,607975,1
1235071,229480,1
1235071,1500798,1
1235071,795600,1
1235071,1588120,1
1235071,745594,1
1235071,848147,1
1235071,828913,1
1235071,311734,1
1370519,194682,1
1134206,1137893,1
1134206,33375,1
1134206,166228,1
398738,676402,1
398738,994930,1
398738,1438224,1
398738,1301792,1
398738,614891,1
398738,548008,1
398738,871892,1
398738,356441,1
398738,580544,1
398738,77151,1
398738,345209,1
1091927,136543,1
28026,216681,1
28026,1401524,1
221586,683269,1
221586,1110503,1
221586,382699,1
221586,1280479,1
1250289,32124,1
1250289,100567,1
28236,896752,1
28236,375570,1
28236,1239206,1
28236,816847,1
28236,205443,1
28236,539980,1
28236,787025,1
28236,1304515,1
114310,200504,1
114310,1234966,1
114310,217062,1
114310,407666,1
114310,1085071,1
114310,1504565,1
167891,167891,1
167891,91134,1
167891,1241884,1
167891,384457,1
167891,1166990,1
167891,867845,1
167891,273001,1
167891,726069,1
167891,739231,1
493175,1362548,1
493175,1437855,1
493175,461118,1
493175,882946,1
493175,1410469,1
579655,1313514,1
579655,1086409,1
579655,470130,1
579655,436620,1
579655,1440388,1
579655,873242,1
797155,530386,1
797155,305833,1
797155,917166,1
797155,1102889,1
970910,1375422,1
970910,404317,1
970910,1358215,1
970910,1110743,1
970910,873429,1
970910,585303,1
970910,1464605,1
970910,172466,1
970910,625171,1
970910,1188977,1
1517016,516706,1
1517016,956798,1
1517016,779135,1
1517016,293920,1
1517016,496017,1
1386523,835174,1
1416291,1397610,1
1416291,493192,1
1416291,165408,1
1416291,839243,1
28527,310874,1
1135355,1015952,1
1135355,905220,1
28537,380878,1
759721,393508,1
28548,290580,1
28548,720419,1
496113,1095919,1
496113,35015,1
496113,1357957,1
496113,1217024,1
496113,346426,1
496113,641626,1
496113,775692,1
496113,57051,1
496113,580544,1
496113,472744,1
496113,778213,1
496113,1427055,1
496113,963952,1
28811,726480,1
270433,1450931,1
270433,963188,1
684389,380878,1
28813,593293,1
28813,711572,1
28813,1369668,1
28813,670339,1
28813,1219508,1
28813,1464605,1
28813,466587,1
28813,437702,1
160655,1389747,1
712971,1075137,1
712971,1450856,1
712971,1387310,1
975325,239018,1
1003317,474291,1
1003317,1479641,1
1003317,688751,1
1003317,373335,1
1003317,112967,1
1003317,1043603,1
1003317,288903,1
1003317,731019,1
1003317,1093800,1
1225392,442311,1
1225392,1200136,1
1225392,1066673,1
1225392,59210,1
1225392,561594,1
1225392,588334,1
1225392,883112,1
28883,1441327,1
28883,393823,1
28883,1561589,1
28883,235454,1
463264,1414480,1
463264,330878,1
463264,895943,1
463264,1037001,1
463264,560952,1
1110743,779254,1
1110743,941194,1
1110743,837536,1
1177164,970605,1
1177164,349174,1
1177164,1580878,1
1177164,1129698,1
1177164,500175,1
1177164,1123357,1
1236955,1236955,1
1236955,396265,1
1236955,1383923,1
1236955,1151568,1
1236955,830872,1
1236955,323648,1
1236955,818723,1
1236955,91134,1
1236955,1369152,1
1236955,330898,1
1462160,523428,1
29628,1127550,1
799381,1199280,1
799381,106071,1
799381,42847,1
799381,488951,1
972050,123503,1
30198,1523589,1
808704,794500,1
808704,1330125,1
808704,1234966,1
269846,1407508,1
933638,1030629,1
933638,876020,1
933638,1562457,1
933638,487883,1
933638,1442053,1
933638,223567,1
933638,873446,1
933638,1243638,1
933638,1219132,1
933638,833605,1
933638,961083,1
933638,711017,1
933638,1498694,1
933638,1222801,1
933638,195246,1
933638,1477307,1
933638,888517,1
933638,664045,1
933638,123394,1
933638,662783,1
933638,1354731,1
933638,177862,1
933638,403574,1
933638,187190,1
933638,609783,1
933638,1563173,1
933638,113306,1
933638,32745,1
933638,854821,1
933638,1331265,1
933638,854720,1
30475,1244551,1
30475,802661,1
30475,746130,1
30475,1456941,1
30475,585303,1
30475,639987,1
30475,755473,1
30475,486357,1
65086,166486,1
175755,738111,1
175755,1447853,1
618303,1464921,1
618303,1487096,1
618303,919060,1
618303,1138493,1
618303,666847,1
618303,929939,1
618303,1300718,1
627415,290348,1
699875,1440666,1
699875,630362,1
699875,1470253,1
699875,806184,1
699875,906046,1
30790,1508873,1
1325055,794141,1
1325055,89110,1
1325055,1086236,1
1325055,424427,1
1325055,1204761,1
1325055,644389,1
1325055,1351276,1
1325055,576581,1
1325055,300090,1
1325055,663396,1
1325055,1204625,1
1325055,841615,1
1325055,931148,1
1325055,260589,1
1325055,522231,1
1325055,1452414,1
1325055,602324,1
1325055,1466184,1
1325055,1172009,1
1325055,124870,1
1325055,182593,1
1325055,1329331,1
1325055,156847,1
1325055,1385050,1
1325055,137683,1
1325055,1124715,1
1325055,797830,1
1325055,1175419,1
1325055,170834,1
1325055,1321137,1
1325055,927533,1
1325055,1486643,1
1325055,147869,1
1325055,851761,1
1325055,681014,1
1325055,1075879,1
1325055,312784,1
1325055,1268659,1
1325055,1026166,1
1325055,610440,1
1325055,897997,1
1325055,979997,1
1325055,80268,1
1325055,1084325,1
1325055,1537823,1
1325055,44921,1
1325055,900875,1
1325055,467511,1
1325055,763254,1
1325055,1228028,1
1325055,845288,1
1325055,817956,1
1351763,1351763,1
1351763,1221148,1
30984,202975,1
30984,163564,1
30984,1266194,1
40909,956841,1
564413,1351032,1
564413,843762,1
564413,1205721,1
564413,968938,1
1165986,892671,1
1165986,39063,1
1165986,1561809,1
1165986,510477,1
1165986,1298264,1
1165986,1579110,1
1165986,656621,1
1165986,106122,1
1165986,563669,1
1269852,556429,1
1269852,544098,1
1269852,612027,1
1269852,71281,1
1269852,1369668,1
1269852,786644,1
31149,82230,1
31149,499533,1
31149,1221690,1
236269,1545144,1
236269,1112883,1
1358745,617351,1
1358745,1026684,1
1358745,628814,1
791609,930374,1
791609,1179862,1
791609,1411981,1
31509,1367849,1
31509,849784,1
31509,341406,1
31509,1255170,1
768566,503051,1
768566,499533,1
1373965,948957,1
1373965,1579275,1
31531,1189638,1
98356,523428,1
98356,1401557,1
98356,736671,1
31566,31566,1
31566,734071,1
31566,902149,1
31566,468232,1
31566,344503,1
31566,699201,1
31715,794595,1
644631,293920,1
644631,122880,1
644631,110113,1
644631,560363,1
644631,496017,1
644631,953034,1
31875,1507757,1
31875,574656,1
594551,155103,1
594551,143342,1
594551,475615,1
594551,1120173,1
594551,1265600,1
32052,612183,1
32052,1169674,1
472855,770864,1
1330916,574656,1
32124,1433237,1
32124,1052328,1
32124,1536499,1
32124,1340246,1
32124,1470740,1
32124,1274668,1
32124,1534234,1
32124,1305113,1
32124,367446,1
32124,1334161,1
32124,1194679,1
32124,1131563,1
32124,168036,1
32124,679996,1
463958,798400,1
463958,1067247,1
463958,255175,1
463958,1256486,1
463958,630254,1
642913,1029510,1
755708,1057011,1
755708,1440388,1
755708,1501028,1
755708,1264242,1
755708,1274117,1
755708,794702,1
755708,175022,1
819818,1450931,1
819818,976750,1
819818,503051,1
1036903,1554963,1
1089984,1181396,1
1089984,719645,1
1089984,1284886,1
1089984,123550,1
1089984,274881,1
1089984,217062,1
1208104,402555,1
1208104,608654,1
1208104,756978,1
1208104,892671,1
1208104,1164376,1
1208104,55733,1
1208104,1248960,1
1208104,376661,1
1365783,305833,1
1365783,159893,1
1365783,56627,1
1365783,202975,1
1410249,1367837,1
1410249,1098593,1
1410249,1048069,1
1410249,1402840,1
1410249,670588,1
1410249,712676,1
1410249,936164,1
1410249,1506802,1
1410249,462917,1
1410249,1042632,1
1410249,262704,1
1410249,1498701,1
1410249,921806,1
1410249,756075,1
1410249,1335432,1
1410249,1271508,1
1410249,996232,1
1410249,170832,1
1410249,654807,1
1410249,275807,1
1410249,957017,1
1410249,647467,1
1410249,105830,1
1410249,1164755,1
1410249,558285,1
1410249,920542,1
1410249,439584,1
1410249,1461941,1
32575,194682,1
32587,1374428,1
32587,1145325,1
32587,879248,1
1235823,156665,1
1235823,216681,1
1110478,171462,1
1110478,160639,1
1110478,1242463,1
1110478,323161,1
32956,828718,1
32956,269280,1
32956,1344560,1
726480,809846,1
726480,641043,1
726480,685638,1
726480,373090,1
726480,1299324,1
726480,482189,1
726480,390764,1
726480,561655,1
726480,345832,1
726480,569679,1
726480,982250,1
726480,179092,1
726480,691509,1
726480,1328871,1
726480,1030526,1
726480,879640,1
726480,328376,1
726480,1506802,1
726480,1201626,1
726480,494532,1
726480,158672,1
1439677,1140945,1
1439677,1470253,1
1439677,555820,1
1439677,661368,1
1439677,1292197,1
1439677,1461900,1
33058,1289168,1
33058,1570818,1
33275,559929,1
33275,447404,1
33275,1092851,1
33275,833498,1
33275,201948,1
33275,471443,1
33275,1261231,1
33275,273838,1
33275,519480,1
33275,187236,1
33275,885203,1
33275,627422,1
33275,254618,1
674099,874535,1
674099,318630,1
674099,1404968,1
674099,105957,1
674099,1484937,1
674099,930135,1
674099,1390113,1
674099,1588120,1
674099,184034,1
674099,1217787,1
674099,883844,1
674099,343080,1
674099,583567,1
674099,601057,1
674099,918461,1
674099,1138094,1
674099,144907,1
674099,66069,1
674099,80724,1
1129507,39564,1
1129507,166486,1
33312,1351758,1
1581986,1581986,1
1581986,1436973,1
1581986,385035,1
1581986,466321,1
1581986,55733,1
1581986,662548,1
1581986,1289344,1
1581986,510477,1
33356,1545144,1
820526,1584422,1
820526,151258,1
820526,1138347,1
820526,138171,1
820526,1500798,1
820526,184606,1
820526,911047,1
820526,460543,1
820526,615307,1
820526,812863,1
820526,1324613,1
820526,810520,1
820526,576486,1
820526,435598,1
820526,892383,1
820526,705214,1
33375,1068001,1
33375,1508286,1
33375,1041388,1
33375,813579,1
33375,762266,1
33375,863807,1
71989,56627,1
71989,766820,1
71989,1191514,1
183368,1571903,1
183368,937844,1
183368,1369668,1
183368,959113,1
183368,1115071,1
183368,733091,1
183368,88418,1
183368,89380,1
553916,1313736,1
553916,1309086,1
553916,1351032,1
553916,1309636,1
553916,425902,1
869232,934002,1
869232,371808,1
869232,1291076,1
869232,1371075,1
869232,1367914,1
917204,1447121,1
917204,259816,1
959604,673976,1
959604,610714,1
959604,599149,1
959604,732624,1
959604,965729,1
959604,1097199,1
959604,293920,1
595298,1333724,1
595298,337431,1
595298,987150,1
595298,99266,1
595298,633173,1
652633,667688,1
652633,144196,1
652633,1263076,1
652633,1408554,1
652633,553684,1
652633,1501028,1
33495,1447853,1
33495,305833,1
33495,1013486,1
130619,1241386,1
130619,1280600,1
130619,1496743,1
130619,173812,1
130619,962563,1
130619,1390790,1
130619,899132,1
130619,902620,1
130619,749482,1
130619,325119,1
312196,1278205,1
312196,1116986,1
312196,247999,1
312196,1433743,1
