node1,node2,network
210692,588062,0
210692,638714,0
210692,715607,0
210692,844241,0
210692,992324,0
210692,1182355,0
210692,1294647,0
210692,1306071,0
210692,1488294,0
210863,199607,0
211071,368862,0
211071,1292614,0
211105,789796,0
211306,1355804,0
211625,93903,0
211747,1512302,0
212082,133001,0
212082,247213,0
212082,733635,0
212082,1562351,0
212176,514396,0
212249,61366,0
212249,718196,0
212314,287917,0
212661,1099750,0
212661,1130118,0
212661,1232430,0
212661,1580483,0
212719,54487,0
212719,206637,0
212719,435956,0
212719,904074,0
213451,568706,0
213451,799300,0
213451,929120,0
213507,515047,0
213507,1304359,0
213836,7534,0
213836,433825,0
213836,859612,0
213918,506467,0
213918,684202,0
213918,780217,0
213918,1368960,0
213918,1394242,0
214182,1414699,0
214559,96051,0
214559,109152,0
214559,436790,0
214559,470379,0
214559,542410,0
214559,569831,0
214559,760090,0
214559,870678,0
214559,884213,0
214559,996754,0
214559,1026441,0
214559,1270558,0
214559,1289503,0
214559,1455914,0
214559,1543276,0
214559,1552800,0
214695,127532,0
214695,985156,0
215171,1222957,0
215171,1334849,0
215171,1465210,0
215517,109123,0
215517,271179,0
215517,1400062,0
215517,1465987,0
216315,10568,0
216315,53028,0
216315,323161,0
216315,402555,0
216315,569305,0
216315,572334,0
216315,612565,0
216315,720388,0
216315,1292886,0
216315,1422026,0
216405,256412,0
216405,368184,0
216405,518159,0
216405,814762,0
216405,825785,0
216405,845849,0
216405,989005,0
216405,1087507,0
216405,1176618,0
216405,1207294,0
216405,1275398,0
216405,1353435,0
216405,1464968,0
216697,166567,0
216744,310610,0
216744,915287,0
217378,435965,0
217378,1166163,0
217378,1450648,0
217471,904284,0
217471,1017653,0
217514,537443,0
217514,604045,0
217545,337977,0
217545,535908,0
217709,113124,0
217709,226715,0
217709,237628,0
217709,329731,0
217709,359368,0
217709,639151,0
217709,756614,0
217709,766014,0
217709,1086186,0
217709,1129076,0
217709,1152770,0
217709,1203522,0
217709,1227749,0
217709,1235460,0
217709,1535024,0
217709,1550569,0
217709,1554715,0
217709,1572908,0
217969,305710,0
217969,323327,0
217969,488858,0
217969,754854,0
217969,764917,0
217969,1082711,0
217969,1286748,0
218597,194451,0
218597,1450648,0
218597,1519498,0
218842,805201,0
218905,34517,0
219248,535428,0
219542,943821,0
219618,622012,0
219618,1577781,0
219698,323030,0
219698,1089411,0
219969,491817,0
219969,737623,0
220131,323193,0
220131,1553024,0
221575,5480,0
221649,371970,0
221649,1148646,0
221649,1302482,0
221682,104370,0
221682,368163,0
221977,608389,0
222066,155721,0
222066,175458,0
222066,549138,0
222066,1562629,0
222081,639506,0
222081,682944,0
222081,731788,0
222081,882979,0
222081,1310969,0
222081,1498330,0
222789,977278,0
222789,1379726,0
222789,1465196,0
222789,1539774,0
223020,3172,0
223020,264808,0
223020,633593,0
223020,1242987,0
223020,1452846,0
223022,93970,0
223022,815309,0
223055,933090,0
223058,480838,0
223058,566903,0
223058,648230,0
223058,885182,0
223058,1481900,0
223061,750223,0
223062,118117,0
223282,52921,0
223282,107464,0
223282,265970,0
223282,271576,0
223282,277913,0
223282,351932,0
223282,499454,0
223282,591371,0
223282,623579,0
223282,906660,0
223282,1105713,0
223282,1129290,0
223282,1169743,0
223282,1175615,0
223282,1336679,0
223282,1459583,0
223282,1464746,0
223282,1469991,0
223282,1497061,0
223282,1529281,0
223282,1551084,0
223372,338936,0
223372,1462092,0
223416,63865,0
223416,400444,0
223416,573034,0
223499,236976,0
223499,929039,0
223499,1240020,0
223568,729318,0
223779,11854,0
223779,18384,0
223779,156665,0
223779,388315,0
223779,720696,0
223779,1008718,0
223779,1017247,0
223779,1141127,0
223779,1439847,0
223779,1451178,0
223925,793756,0
223925,1297647,0
223982,134013,0
223982,161830,0
223982,233012,0
223982,395722,0
223982,430618,0
223982,686205,0
223982,787210,0
223982,891099,0
223982,992400,0
223982,1094088,0
223982,1155906,0
223982,1358868,0
223982,1413318,0
223982,1567862,0
223999,1416404,0
224990,650857,0
224990,1164045,0
224995,244138,0
224995,306697,0
224995,1090878,0
225146,1175615,0
225146,1396273,0
225180,444274,0
225180,477964,0
225180,918751,0
225180,1407426,0
225421,45572,0
225421,72204,0
225421,915851,0
225421,1082927,0
225827,169605,0
225827,255571,0
225827,270342,0
225827,840198,0
225827,1412916,0
225969,490943,0
225969,1176618,0
226151,1126235,0
226151,1319911,0
226240,212719,0
226240,904074,0
226240,1248676,0
226262,284351,0
226262,1218474,0
226262,1570847,0
226715,59622,0
226715,217709,0
226715,237628,0
226715,437666,0
226715,612386,0
226715,639151,0
226715,729107,0
226715,756614,0
226715,770727,0
226715,974314,0
226715,1129076,0
226715,1203522,0
226715,1209831,0
226715,1227749,0
226715,1340212,0
226715,1423895,0
226715,1445323,0
226715,1464657,0
226715,1482920,0
226715,1487754,0
226715,1510740,0
226715,1550569,0
226715,1554715,0
226715,1568049,0
226854,2258,0
226854,44319,0
226854,46494,0
226854,67497,0
226854,133979,0
226854,158850,0
226854,169171,0
226854,209972,0
226854,264593,0
226854,290801,0
226854,315396,0
226854,320116,0
226854,441176,0
226854,474656,0
226854,512015,0
226854,535428,0
226854,733816,0
226854,781666,0
226854,804991,0
226854,820906,0
226854,840189,0
226854,887548,0
226854,933824,0
226854,962111,0
226854,963043,0
226854,981920,0
226854,1007050,0
226854,1110874,0
226854,1165757,0
226854,1226831,0
226854,1306188,0
226854,1356292,0
226854,1451178,0
226854,1580675,0
226900,382975,0
227116,742590,0
227116,946899,0
227538,172103,0
227538,420908,0
227538,553916,0
228277,36567,0
228277,106179,0
228277,135502,0
228277,490956,0
228277,515994,0
228277,584505,0
228277,626449,0
228277,705724,0
228277,741545,0
228277,770705,0
228277,819585,0
228277,1041716,0
228277,1087507,0
228277,1479409,0
228277,1510983,0
228277,1517978,0
228289,30544,0
228289,42089,0
228289,71442,0
228289,175513,0
228289,269784,0
228289,274798,0
228289,354616,0
228289,466123,0
228289,581571,0
228289,640758,0
228289,715607,0
228289,1419451,0
228289,1443022,0
228363,987688,0
228363,1226278,0
228363,1252123,0
228363,1529535,0
228365,135017,0
228511,285497,0
228511,1323974,0
228511,1569779,0
228752,75226,0
228840,957108,0
229299,600384,0
229299,856118,0
229299,1325546,0
229363,327514,0
229543,274943,0
229543,395411,0
229543,430978,0
229543,804005,0
229543,1313344,0
229614,637480,0
229614,1131259,0
229614,1162900,0
229624,597025,0
229624,863340,0
229624,894875,0
229624,1388111,0
229637,77185,0
229637,140424,0
229637,288611,0
229637,303837,0
229637,557870,0
229637,608389,0
229637,633173,0
229637,815213,0
229637,897920,0
229637,900046,0
229637,934838,0
229637,999209,0
229637,1058999,0
229637,1129606,0
229637,1171341,0
229637,1182426,0
229637,1354211,0
229637,1397788,0
229637,1418809,0
229637,1551085,0
229639,10332,0
229639,567280,0
230109,741839,0
230109,911105,0
230109,1560012,0
230243,75226,0
230243,125957,0
230306,674539,0
230306,1483831,0
230778,518400,0
230778,1259735,0
230778,1304359,0
231190,1366,0
231190,30544,0
231190,88873,0
231190,98626,0
231190,108110,0
231190,181697,0
231190,269784,0
231190,274798,0
231190,300970,0
231190,392886,0
231190,396554,0
231190,460372,0
231190,466123,0
231190,545075,0
231190,581571,0
231190,675035,0
231190,868946,0
231190,944246,0
231190,1069393,0
231190,1107024,0
231190,1115669,0
231190,1178233,0
231190,1269219,0
231190,1341525,0
231190,1443022,0
231190,1535698,0
231190,1546330,0
231273,92558,0
231273,618693,0
231495,91614,0
231495,1564452,0
231530,368163,0
231530,761804,0
231530,1560103,0
231643,1484576,0
231809,1244699,0
232337,468192,0
232337,740864,0
232337,1382770,0
232580,553053,0
232580,940608,0
232580,982026,0
232647,453334,0
232647,922150,0
232647,990760,0
232647,1021620,0
232825,267583,0
232825,711628,0
232825,768561,0
232825,798409,0
232825,835399,0
232825,1016273,0
232825,1050571,0
232825,1330950,0
232972,518587,0
232972,830293,0
233012,36879,0
233012,129454,0
233012,201929,0
233012,223982,0
233012,452845,0
233012,498949,0
233012,545234,0
233012,649512,0
233012,787210,0
233012,835207,0
233012,981753,0
233012,1094088,0
233012,1167765,0
233012,1331361,0
233012,1345205,0
233012,1387977,0
233102,302291,0
233102,955855,0
233203,1150366,0
233278,1459115,0
233687,307166,0
233687,404683,0
233687,469373,0
233687,576085,0
233687,1018006,0
233865,675035,0
233865,731097,0
233865,847455,0
233865,1412925,0
234349,184635,0
234349,467669,0
234433,289831,0
234433,762353,0
234772,328678,0
234772,960151,0
234772,1100478,0
234772,1582080,0
234772,1585441,0
234800,47935,0
234800,1561322,0
235454,32956,0
235454,37089,0
235454,84136,0
235454,113469,0
235454,156665,0
235454,256596,0
235454,267335,0
235454,273554,0
235454,328069,0
235454,382836,0
235454,524083,0
235454,579622,0
235454,606914,0
235454,726480,0
235454,746943,0
235454,761246,0
235454,776769,0
235454,892441,0
235454,1001931,0
235454,1075137,0
235454,1077760,0
235454,1082316,0
235454,1133386,0
235454,1191201,0
235454,1263341,0
235454,1264895,0
235454,1295368,0
235454,1297273,0
235454,1394242,0
235454,1450792,0
235454,1486568,0
235454,1548373,0
236007,261546,0
236007,282699,0
236007,818776,0
236007,1076734,0
236007,1272244,0
236163,260038,0
236163,374638,0
236163,593122,0
236163,767630,0
236177,243249,0
236177,246654,0
236177,614891,0
236177,937070,0
236177,974891,0
236177,1560836,0
236214,634550,0
236214,698827,0
236510,61507,0
236926,71442,0
236926,175513,0
236926,181697,0
236926,245777,0
236926,269784,0
236926,394126,0
236926,396554,0
236926,460372,0
236926,826959,0
236926,933901,0
236926,944246,0
236926,980268,0
236926,1107024,0
236926,1126235,0
236926,1341525,0
236976,223499,0
236976,929039,0
237015,1295368,0
237015,1439677,0
237043,37128,0
237043,109085,0
237043,115566,0
237043,135239,0
237043,255925,0
237043,392739,0
237043,410266,0
237043,421088,0
237043,445646,0
237043,618693,0
237043,807451,0
237043,844844,0
237043,904284,0
237043,1050473,0
237043,1130402,0
237043,1154230,0
237043,1191339,0
237043,1292614,0
237043,1387406,0
237043,1413318,0
237043,1518962,0
237043,1526031,0
237500,555400,0
237500,721304,0
237500,906607,0
237500,1010219,0
237500,1482922,0
237625,938750,0
237628,3504,0
237628,31656,0
237628,59297,0
237628,217709,0
237628,226715,0
237628,329731,0
237628,437666,0
237628,612386,0
237628,625619,0
237628,639151,0
237628,729107,0
237628,756614,0
237628,766014,0
237628,820434,0
237628,827436,0
237628,836524,0
237628,974314,0
237628,1040099,0
237628,1086186,0
237628,1129076,0
237628,1203522,0
237628,1227749,0
237628,1350904,0
237628,1423895,0
237628,1436707,0
237628,1445323,0
237628,1449660,0
237628,1464657,0
237628,1475868,0
237628,1487754,0
237799,255444,0
237799,399987,0
237799,628638,0
237799,708579,0
237799,753616,0
237799,1419472,0
238006,637859,0
238006,1040042,0
238034,448198,0
238034,1262450,0
238197,256320,0
238197,331169,0
238440,903494,0
238440,1526765,0
238716,335930,0
238796,504119,0
238870,428321,0
238907,366097,0
238907,746708,0
238907,844602,0
238907,1037226,0
239054,75936,0
239054,1306272,0
239054,1476233,0
239287,1503772,0
239911,300547,0
239911,555400,0
239911,776784,0
239930,295837,0
239930,711833,0
240261,1170504,0
240621,4523,0
240621,13475,0
240621,93173,0
240621,156114,0
240621,171016,0
240621,182936,0
240621,256578,0
240621,267335,0
240621,288611,0
240621,303837,0
240621,324877,0
240621,337779,0
240621,393000,0
240621,395566,0
240621,484526,0
240621,500779,0
240621,503051,0
240621,536119,0
240621,573034,0
240621,633173,0
240621,736671,0
240621,785664,0
240621,900046,0
240621,978627,0
240621,1041716,0
240621,1094088,0
240621,1110503,0
240621,1168858,0
240621,1182426,0
240621,1261231,0
240621,1265600,0
240621,1354211,0
240621,1376045,0
240621,1416131,0
240621,1420488,0
240621,1478992,0
240621,1551085,0
240621,1567570,0
240783,435754,0
240783,914228,0
240990,973670,0
241767,697154,0
241767,1040042,0
241767,1150169,0
241795,447449,0
241795,1304610,0
242133,365909,0
242133,753909,0
242133,1094086,0
242284,204978,0
242618,1146144,0
242618,1190809,0
242618,1245006,0
242761,1169085,0
242761,1282340,0
242972,4523,0
242972,13475,0
242972,80724,0
242972,259286,0
242972,379762,0
242972,384419,0
242972,395566,0
242972,484526,0
242972,500779,0
242972,510268,0
242972,536119,0
242972,579622,0
242972,653544,0
242972,736671,0
242972,811964,0
242972,901621,0
242972,948985,0
242972,985552,0
242972,1135279,0
242972,1168858,0
242972,1376926,0
242972,1469686,0
242972,1567570,0
243082,260677,0
243082,341878,0
243249,106038,0
243249,236177,0
243249,323161,0
243249,402555,0
243249,410619,0
243249,434348,0
243249,466587,0
243249,517376,0
243249,569305,0
243249,612565,0
243249,712469,0
243249,797790,0
243249,886616,0
243249,923066,0
243249,974037,0
243249,974891,0
243249,1151568,0
243249,1201999,0
243249,1292886,0
243249,1294355,0
243249,1338486,0
243249,1360494,0
243249,1422026,0
243249,1431269,0
243249,1499580,0
243354,1037611,0
243546,1053503,0
243927,319490,0
243927,375194,0
243927,812127,0
243927,1571053,0
244085,1561048,0
244138,224995,0
244138,611892,0
244138,1090878,0
244347,177286,0
244347,1483557,0
244661,1348680,0
244676,383444,0
245024,249188,0
245024,653073,0
245024,882374,0
245024,1220853,0
245024,1563745,0
245032,1342994,0
245163,339112,0
245315,1061686,0
245315,1463616,0
245467,22980,0
245467,724887,0
245467,1503077,0
245554,338936,0
245554,1008519,0
245777,31111,0
245777,106907,0
245777,236926,0
245777,269784,0
245777,868946,0
246162,82371,0
246162,262930,0
246162,266195,0
246162,790701,0
246162,942836,0
246162,1025998,0
246162,1074729,0
246162,1114475,0
246162,1122008,0
246247,1533911,0
246288,200618,0
246288,256671,0
246288,284135,0
246288,363598,0
246288,381315,0
246288,389055,0
246288,661143,0
246288,732094,0
246288,755929,0
246288,873379,0
246288,1007004,0
246288,1058639,0
246288,1071915,0
246288,1160043,0
246288,1193048,0
246288,1413579,0
246288,1463616,0
246288,1551084,0
246369,54860,0
246369,679897,0
246654,144907,0
246654,177745,0
246654,236177,0
246654,413658,0
246654,572334,0
246654,614891,0
246654,680799,0
246654,869232,0
246654,937070,0
246654,1055302,0
246654,1289497,0
246654,1328043,0
246684,281210,0
246684,645649,0
246684,1457025,0
246952,59081,0
246952,409257,0
247213,212082,0
247213,1130285,0
247329,438304,0
247329,1251017,0
247329,1438766,0
247329,1503721,0
247366,368163,0
247540,508574,0
247540,1413579,0
247540,1465315,0
247540,1476233,0
247567,682442,0
247567,1232791,0
247567,1241472,0
247567,1416184,0
247934,101817,0
247934,128194,0
247934,161830,0
247934,206637,0
247934,325827,0
247934,357866,0
247934,390983,0
247934,402555,0
247934,457527,0
247934,461118,0
247934,585183,0
247934,652297,0
247934,720915,0
247934,746130,0
247934,754333,0
247934,774135,0
247934,802680,0
247934,882422,0
247934,986347,0
247934,1006458,0
247934,1009157,0
247934,1206395,0
247934,1292886,0
247934,1338486,0
247934,1431269,0
247934,1462731,0
247998,46642,0
247998,259706,0
247998,283733,0
247998,446702,0
247998,621969,0
247998,762491,0
247998,844991,0
247998,849154,0
247998,963305,0
247998,1230592,0
247998,1495703,0
248297,334131,0
248297,644695,0
248505,114437,0
248505,137540,0
248505,187808,0
248505,265970,0
248505,284135,0
248505,438978,0
248505,470012,0
248505,471134,0
248505,592526,0
248505,616428,0
248505,625243,0
248505,684135,0
248505,728954,0
248505,733228,0
248505,768325,0
248505,791937,0
248505,965671,0
248505,976963,0
248505,998190,0
248505,1053503,0
248505,1092844,0
248505,1169743,0
248505,1193048,0
248505,1236499,0
248505,1239782,0
248505,1339675,0
248505,1364337,0
248505,1373851,0
248505,1379246,0
248505,1396273,0
248505,1466107,0
248505,1482802,0
248505,1499403,0
248505,1529281,0
248505,1560630,0
248616,11577,0
248616,111490,0
248616,134231,0
248616,156665,0
248616,364689,0
248616,443390,0
248616,492364,0
248616,498159,0
248616,516803,0
248616,536082,0
248616,710986,0
248616,756399,0
248616,950421,0
248616,1131934,0
248616,1146144,0
248616,1204568,0
248616,1219478,0
248616,1223613,0
248616,1234820,0
248616,1257035,0
248616,1301974,0
248616,1346236,0
248616,1496225,0
249188,245024,0
249188,653073,0
249188,882374,0
249188,1456784,0
249260,305209,0
249260,1176068,0
249392,444463,0
249392,878688,0
249392,1081429,0
249392,1164716,0
249459,696001,0
249459,902383,0
249459,960311,0
249459,1005591,0
249646,129153,0
249646,921663,0
249657,1129606,0
249884,38221,0
249884,953822,0
249884,1443664,0
250274,675035,0
250274,1005588,0
250274,1414095,0
250347,546241,0
250347,1044647,0
250347,1319847,0
250618,155093,0
250618,175282,0
250618,677425,0
250618,1094086,0
250618,1309066,0
250618,1587482,0
250740,911105,0
250740,1001115,0
250740,1159770,0
251584,572947,0
251819,447688,0
251950,536060,0
252261,35003,0
252524,134231,0
252524,443390,0
252524,761339,0
252524,1223613,0
252524,1234378,0
252524,1234820,0
252537,369231,0
252537,1083319,0
252537,1199426,0
252578,617446,0
252589,1409581,0
252722,425251,0
252722,1177728,0
253128,1215917,0
253388,256636,0
253388,323327,0
253388,718030,0
253422,348519,0
253422,1169690,0
253616,65082,0
253616,122853,0
253616,310888,0
253616,801705,0
253616,1023549,0
253616,1071915,0
253616,1123862,0
253616,1127959,0
253616,1413579,0
253616,1466107,0
253616,1551084,0
253616,1556835,0
253976,655210,0
253976,914549,0
253976,1515794,0
254365,675771,0
254365,1550594,0
254563,128318,0
254597,336963,0
254597,1289497,0
254957,689058,0
255072,735396,0
255444,237799,0
255444,399987,0
255444,628482,0
255444,846651,0
255444,1482118,0
255444,1487911,0
255571,169605,0
255571,209274,0
255571,225827,0
255571,518591,0
255571,840198,0
255700,603547,0
255925,115566,0
255925,135239,0
255925,237043,0
255925,373381,0
255925,392739,0
255925,410266,0
255925,421088,0
255925,618693,0
255925,735019,0
255925,807451,0
255925,895302,0
255925,904284,0
255925,964323,0
255925,1154230,0
255925,1292614,0
255925,1355780,0
255925,1387406,0
255925,1413318,0
255925,1457109,0
255925,1518962,0
255925,1531685,0
256289,1005437,0
256320,238197,0
256412,368184,0
256412,492364,0
256412,518159,0
256412,845849,0
256412,1114229,0
256412,1176618,0
256412,1353435,0
256412,1363869,0
256412,1365748,0
256412,1451863,0
256578,13475,0
256578,183967,0
256578,240621,0
256578,242972,0
256578,337779,0
256578,342378,0
256578,393000,0
256578,503051,0
256578,571176,0
256578,736671,0
256578,811964,0
256578,883851,0
256578,1081030,0
256578,1110503,0
256578,1135279,0
256578,1183717,0
256578,1376926,0
256578,1478992,0
256596,156665,0
256596,235454,0
256596,267955,0
256596,273554,0
256596,435598,0
256596,524083,0
256596,540693,0
256596,579622,0
256596,651948,0
256596,726480,0
256596,761246,0
256596,892441,0
256596,1077760,0
256596,1082316,0
256596,1191201,0
256596,1262621,0
256596,1264895,0
256596,1295368,0
256596,1331475,0
256596,1343841,0
256636,253388,0
256671,65082,0
256671,75936,0
256671,114437,0
256671,147066,0
256671,246288,0
256671,265970,0
256671,271576,0
256671,277913,0
256671,382984,0
256671,446603,0
256671,459610,0
256671,499454,0
256671,502251,0
256671,518250,0
256671,588861,0
256671,591371,0
256671,592526,0
256671,728954,0
256671,801705,0
256671,906660,0
256671,929014,0
256671,976963,0
256671,1007004,0
256671,1028204,0
256671,1058639,0
256671,1092844,0
256671,1129772,0
256671,1133462,0
256671,1141728,0
256671,1156662,0
256671,1236499,0
256671,1264013,0
256671,1288149,0
256671,1319614,0
256671,1336679,0
256671,1379246,0
256671,1388111,0
256671,1396273,0
256671,1440786,0
256671,1464746,0
256671,1503898,0
256671,1551084,0
256671,1558275,0
256671,1582514,0
256755,668136,0
256755,1089887,0
256949,561365,0
256949,653073,0
256949,851204,0
257250,10152,0
257250,90805,0
257250,91614,0
257250,300943,0
257250,311851,0
257250,416771,0
257250,802661,0
257250,804005,0
257250,844241,0
257250,874903,0
257250,930490,0
257250,1151667,0
257250,1182355,0
257250,1261231,0
257250,1294647,0
257369,742590,0
257369,921663,0
257369,1058862,0
257551,32102,0
257551,64826,0
257551,89941,0
257551,141733,0
257551,184305,0
257551,259314,0
257551,341549,0
257551,403253,0
257551,611695,0
257551,700530,0
257551,744429,0
257551,813329,0
257551,853209,0
257551,900102,0
257551,918573,0
257551,1018344,0
257551,1032096,0
257551,1043393,0
257551,1174129,0
257551,1262495,0
257551,1305928,0
257551,1345936,0
257551,1529395,0
257693,271604,0
257693,1047713,0
257926,104105,0
257926,146926,0
257926,165735,0
257926,407192,0
257926,1542178,0
258257,1567906,0
258548,762353,0
258548,798326,0
258808,113517,0
258808,182936,0
258808,201203,0
258808,414417,0
258808,615569,0
258808,892441,0
258808,1250008,0
258808,1420987,0
259286,242972,0
259286,395566,0
259314,257551,0
259314,483084,0
259314,611695,0
259314,709215,0
259314,723288,0
259314,853209,0
259314,918573,0
259314,1241472,0
259679,750431,0
259706,247998,0
259706,283733,0
259706,332456,0
259706,446702,0
259706,762491,0
259706,844991,0
259786,468232,0
259923,390846,0
259923,457460,0
259923,564182,0
260038,236163,0
260185,887858,0
260185,1564645,0
260470,118645,0
260470,147564,0
260470,269784,0
260470,466123,0
260470,545075,0
260470,613042,0
260470,715607,0
260470,826959,0
260470,1155920,0
260470,1341525,0
260495,500050,0
260495,695445,0
260495,800785,0
260495,882412,0
260589,95325,0
260589,869232,0
260589,1192703,0
260677,243082,0
260677,341878,0
260677,776769,0
260677,792951,0
260677,828166,0
260820,949820,0
261056,104370,0
261056,368163,0
261056,660785,0
261258,32102,0
261258,89941,0
261258,141733,0
261258,564898,0
261258,1241472,0
261280,824569,0
261280,852143,0
261546,236007,0
261546,532409,0
261546,1405965,0
261934,951149,0
262313,477964,0
262704,160498,0
262704,502261,0
262704,774135,0
262930,33375,0
262930,89881,0
262930,266195,0
262930,744696,0
262930,790701,0
262930,823144,0
262930,1025998,0
262930,1093800,0
262930,1420317,0
262930,1537917,0
263099,264496,0
263099,1280452,0
263231,74922,0
263231,283962,0
263231,1509646,0
263492,54825,0
263492,322881,0
263492,943821,0
263492,1028348,0
263574,80841,0
263574,291076,0
263574,612139,0
263620,85745,0
263620,113909,0
263620,323111,0
263620,649116,0
263620,649898,0
263620,697038,0
263620,697186,0
263620,1190801,0
263620,1473912,0
263625,381386,0
263625,1203672,0
263661,1082587,0
263661,1115676,0
263661,1294319,0
263779,481877,0
263779,1078132,0
264355,778102,0
264355,935148,0
264496,263099,0
264496,306697,0
264496,493640,0
264496,570249,0
264496,882084,0
264496,1121477,0
264496,1280452,0
264496,1331931,0
264496,1415410,0
264496,1573651,0
264496,1581804,0
264593,54647,0
264593,158850,0
264593,226854,0
264593,320116,0
264593,467052,0
264593,474656,0
264593,524970,0
264593,531033,0
264593,693740,0
264593,733816,0
264593,804991,0
264593,820906,0
264593,883275,0
264593,962111,0
264593,981920,0
264593,1007050,0
264593,1046888,0
264593,1079399,0
264593,1306188,0
264593,1321772,0
264593,1344369,0
264593,1451178,0
264808,223020,0
264808,1242987,0
264924,571257,0
264924,1331931,0
264924,1573651,0
265822,168447,0
265822,1282264,0
265822,1326552,0
265822,1339460,0
265822,1391475,0
265970,15355,0
265970,75936,0
265970,116669,0
265970,223282,0
265970,248505,0
265970,256671,0
265970,277913,0
265970,284135,0
265970,382984,0
265970,438978,0
265970,459610,0
265970,471134,0
265970,576934,0
265970,580906,0
265970,591707,0
265970,616428,0
265970,623579,0
265970,728954,0
265970,732094,0
265970,733228,0
265970,771454,0
265970,791937,0
265970,863340,0
265970,1033549,0
265970,1053503,0
265970,1127959,0
265970,1129772,0
265970,1133462,0
265970,1141728,0
265970,1175615,0
265970,1236499,0
265970,1239782,0
265970,1319614,0
265970,1339474,0
265970,1373851,0
265970,1476233,0
265970,1482802,0
265970,1499403,0
265970,1551084,0
265970,1558275,0
265993,852355,0
265993,1399427,0
265993,1571580,0
266195,69099,0
266195,158850,0
266195,183368,0
266195,246162,0
266195,337431,0
266195,437110,0
266195,468232,0
266195,485354,0
266195,495689,0
266195,672474,0
266195,693740,0
266195,790701,0
266195,802252,0
266195,820906,0
266195,823144,0
266195,833605,0
266195,899070,0
266195,963571,0
266195,1025998,0
266195,1052244,0
266195,1063796,0
266195,1067247,0
266195,1074729,0
266195,1093800,0
266195,1114475,0
266195,1141127,0
266195,1265595,0
266195,1283320,0
266195,1286075,0
266195,1317743,0
266195,1330910,0
266195,1381777,0
266195,1511370,0
266195,1537917,0
266644,443212,0
266644,1309066,0
266644,1391463,0
266696,344193,0
266696,487256,0
266696,604045,0
266696,932145,0
266696,1074855,0
266696,1131972,0
266733,506620,0
266733,1134881,0
267335,32956,0
267335,105520,0
267335,113469,0
267335,156665,0
267335,235454,0
267335,240621,0
267335,288611,0
267335,389079,0
267335,435598,0
267335,524083,0
267335,573034,0
267335,579622,0
267335,726480,0
267335,744364,0
267335,746943,0
267335,761246,0
267335,1191201,0
267335,1263341,0
267335,1295368,0
267335,1439677,0
267583,232825,0
267583,711628,0
267583,768561,0
267583,798409,0
267583,1050571,0
267583,1330950,0
267767,33375,0
267767,69099,0
267767,412943,0
267767,495154,0
267767,644322,0
267767,693875,0
267767,749341,0
267767,790701,0
267767,880423,0
267767,951418,0
267767,1062254,0
267767,1087507,0
267767,1093800,0
267767,1258429,0
267767,1302845,0
267767,1330910,0
267955,273554,0
267955,382836,0
267955,438893,0
267955,579622,0
267955,673976,0
267955,726480,0
267955,744364,0
267955,1048164,0
267955,1115216,0
267955,1133386,0
267955,1263341,0
267955,1437830,0
267955,1438341,0
267955,1439677,0
267955,1486568,0
267955,1501595,0
268596,76958,0
268952,466921,0
268952,491196,0
268952,1260028,0
268970,187118,0
268970,522475,0
268970,573290,0
268970,816716,0
269060,1530393,0
269357,11513,0
269357,613795,0
269368,566445,0
269368,960863,0
269368,1203786,0
269563,386761,0
269563,564058,0
269563,591697,0
269650,777715,0
269650,1365103,0
269784,1366,0
269784,8055,0
269784,26927,0
269784,30544,0
269784,33325,0
269784,50999,0
269784,71442,0
269784,74162,0
269784,98626,0
269784,108110,0
269784,118645,0
269784,147564,0
269784,169729,0
269784,175513,0
269784,181697,0
269784,228289,0
269784,231190,0
269784,236926,0
269784,245777,0
269784,260470,0
269784,274798,0
269784,287874,0
269784,354616,0
269784,366097,0
269784,368377,0
269784,388181,0
269784,396554,0
269784,460372,0
269784,462495,0
269784,496169,0
269784,498028,0
269784,528519,0
269784,557414,0
269784,581571,0
269784,613042,0
269784,664552,0
269784,670682,0
269784,675035,0
269784,715607,0
269784,826959,0
269784,902245,0
269784,933901,0
269784,980268,0
269784,1069393,0
269784,1107024,0
269784,1115669,0
269784,1155920,0
269784,1269219,0
269784,1272676,0
269784,1341525,0
269784,1368815,0
269784,1403244,0
269784,1413209,0
269784,1491295,0
269784,1503146,0
269784,1546330,0
269881,1437332,0
269940,708592,0
269940,1327317,0
270062,77185,0
270342,225827,0
270342,435754,0
270342,832129,0
270342,1197288,0
270342,1342507,0
270342,1412916,0
271062,291609,0
271179,109123,0
271179,215517,0
271179,324877,0
271179,1400062,0
271179,1465987,0
271179,1554248,0
271357,130839,0
271357,643701,0
271358,19134,0
271358,623205,0
271365,446564,0
271496,760496,0
271576,151680,0
271576,223282,0
271576,256671,0
271576,665369,0
271576,728954,0
271576,801705,0
271576,843994,0
271576,906660,0
271576,976963,0
271576,1264013,0
271576,1464746,0
271576,1551084,0
271576,1558275,0
271604,257693,0
271604,997221,0
271604,1106710,0
271604,1462803,0
272198,741545,0
272209,172250,0
272209,805053,0
272209,900866,0
273554,256596,0
273554,267955,0
273554,435598,0
273554,442427,0
273554,579622,0
273554,726480,0
273554,744364,0
273554,761246,0
273554,974891,0
273554,1001931,0
273554,1080206,0
273554,1191201,0
273554,1297273,0
273554,1394242,0
273554,1438341,0
273738,11577,0
273738,492364,0
