node1,node2
653544,1503898
653544,1151568
653544,389055
653544,1067247
653544,542410
653544,89941
653544,900046
653544,228289
653544,77968
653544,1058639
653544,256596
653544,1499403
653544,366097
653544,277913
948985,408054
948985,1292886
948985,284135
948985,265970
948985,932620
948985,1330910
1331495,1067247
1331495,266195
1331495,1459583
1331495,1330910
1331495,715607
1331495,156665
1331495,1263341
1331495,755929
1331495,1314668
1331495,1053503
1331495,1379246
1331495,30544
1457258,779837
1457258,1415686
1457258,650718
1457258,976064
1457258,59622
1457258,442126
1457258,336296
1457258,652297
1457258,519660
13500,1377649
1377649,359070
1377649,1083319
1377649,1332330
13805,694835
13805,1263884
694835,161518
694835,694620
13877,744429
13877,209972
13877,1580483
13877,112980
141733,1008718
141733,761246
141733,733142
141733,32956
141733,277913
141733,1379246
141733,1330910
141733,887548
141733,1111208
141733,329731
141733,917204
141733,1585441
141733,64826
141733,1551084
403253,30544
403253,728954
403253,774135
403253,1154230
403253,223982
403253,437666
403253,1129772
403253,1463616
403253,567054
403253,459610
403253,1554289
403253,1459583
403253,438978
403253,126389
744429,1011288
744429,1174129
744429,1529395
744429,328069
744429,648873
744429,403000
744429,595272
744429,819585
744429,384419
744429,113077
1305928,1001133
1305928,579622
1305928,93173
1305928,223282
1305928,959604
1305928,1381777
1305928,1413579
1305928,1122008
1305928,256671
1305928,802680
1305928,1129772
1305928,1376926
13895,1395765
1395765,53785
1395765,483606
1395765,1375222
14218,355032
355032,1579057
14382,339252
14382,885496
339252,87029
339252,740246
885496,207692
14471,830293
830293,232972
830293,301306
830293,518587
830293,753317
830293,1242597
830293,1265422
14489,42257
42257,98346
42257,819863
42257,833498
42257,1266507
42257,1450618
42257,651434
14889,1179312
14889,1585685
14889,997221
33375,869232
33375,1353435
33375,288611
33375,1236499
33375,976963
33375,1564334
33375,733142
33375,887150
33375,1001133
33375,1497061
33375,438893
33375,1301553
33375,1388111
33375,1437830
33375,133979
33375,588861
33375,963571
33375,569831
33375,985552
33375,216405
1179312,1261255
15086,1568049
1568049,341826
1568049,844991
1568049,1051199
1568049,1405124
1568049,1142747
15227,819585
15227,820610
15227,53785
15227,106179
15227,770705
15227,1094647
15227,1309747
390983,781666
390983,246288
390983,237043
390983,1443022
390983,932620
390983,999209
390983,1345936
390983,1006458
390983,279199
390983,904284
390983,1127959
390983,228277
390983,467562
390983,114437
390983,1365748
668347,330434
668347,1107024
668347,573034
668347,1232791
668347,1156662
668347,798991
668347,700530
668347,500779
668347,436502
668347,1476233
819585,106179
819585,770705
819585,904522
819585,1406682
819585,820610
819585,29019
819585,435965
819585,615315
819585,645906
820610,1517978
820610,320017
820610,54714
1227617,1178617
1227617,303837
1227617,801705
1227617,540054
1227617,567054
1227617,1093800
1227617,325635
1227617,72705
1227617,1486568
1227617,636984
1227617,165380
1227617,964323
1227617,1364337
15247,174591
15247,1348680
174591,1420211
1348680,175769
1348680,244661
15326,287917
15326,1068382
287917,212314
287917,421593
287917,550286
287917,971409
287917,1045757
287917,1371728
15336,294210
294210,1498726
294210,152997
15355,585183
15355,467562
15355,815213
15355,882422
15355,113469
15355,1476233
15355,1482802
15355,1006458
15355,140424
15355,1007004
15355,77686
15355,1301974
15355,869232
15355,1551084
15355,710986
15355,761246
15355,1026441
15355,791937
15355,900866
15355,373038
15355,1376926
15355,1017907
15355,1252123
72705,71989
72705,1193048
72705,1017907
72705,1420317
72705,1301974
72705,1241472
72705,303542
72705,755929
72705,1135279
72705,1388111
72705,437666
72705,461118
72705,976963
75936,802661
75936,277913
75936,137540
75936,248505
75936,470379
75936,264593
75936,257551
75936,1365748
75936,126389
75936,1579568
75936,264496
75936,693740
75936,1440786
75936,1133386
75936,1009157
75936,1569935
75936,77968
75936,1459583
75936,580906
75936,1258429
75936,303542
75936,1396273
114437,580906
114437,59297
114437,1464746
114437,594918
114437,807451
114437,781666
114437,156114
114437,265970
114437,253616
114437,1358950
114437,1262219
114437,206637
114437,256412
114437,277913
114437,71989
114437,974042
114437,1292614
114437,711628
114437,1035639
114437,262930
114437,1355780
114437,736047
114437,720915
265970,1397788
265970,728954
265970,354107
265970,323161
265970,1292614
265970,807451
265970,544269
265970,122853
265970,284135
265970,1257035
265970,406832
265970,1379246
265970,1176618
265970,1552800
265970,592526
265970,158297
265970,267955
265970,989434
265970,771454
265970,1381777
265970,389079
265970,494068
265970,395722
265970,1396273
265970,1394242
265970,1127959
265970,1107024
265970,1499403
284135,1262219
284135,255925
284135,1071915
284135,959604
284135,1466107
284135,572334
284135,1154230
284135,410266
284135,122853
284135,499454
284135,133979
284135,288611
284135,1236499
284135,389079
284135,1292886
284135,798991
284135,1232791
284135,995151
284135,621969
284135,109514
284135,363598
284135,89941
284135,1551084
351932,122853
351932,544269
351932,882422
351932,474656
351932,1067247
351932,1127959
351932,1431269
351932,1028204
351932,109514
351932,771454
351932,588611
351932,728954
351932,1556835
438978,854884
438978,535428
438978,686205
438978,256412
438978,354107
438978,1543276
438978,1482802
592526,1497061
592526,732094
592526,37128
592526,1516993
592526,999209
592526,1067683
592526,951149
592526,1376926
592526,479047
592526,1455914
592526,324877
592526,1156662
592526,1105713
592526,1354211
592526,1292886
592526,226715
592526,181697
592526,1551084
592526,699212
592526,437666
592526,357866
592526,389055
592526,1345205
592526,30544
592526,802680
734692,57890
768325,1564452
768325,354107
768325,303837
768325,67596
768325,84136
768325,228277
768325,728954
768325,395722
768325,1077760
768325,267335
768325,93173
768325,37128
768325,1328752
768325,891043
768325,137540
768325,1431269
768325,1169743
791937,760090
791937,253616
791937,499454
791937,892441
791937,366097
791937,1025998
791937,1531685
791937,675035
791937,976963
1007004,436502
1007004,711628
1007004,1075137
1007004,474656
1007004,611695
1007004,732094
1007004,1455914
1007004,470379
1007004,246288
1007004,900046
1007004,1264895
1007004,1254299
1007004,1133462
1034542,1223613
1034542,256671
1034542,324877
1034542,1053503
1034542,1449660
1034542,206637
1034542,264593
1034542,579622
1034542,1431269
1092844,303542
1092844,1006458
1092844,1356292
1092844,1364337
1092844,981205
1092844,235454
1092844,588611
1092844,573034
1092844,1133386
1092844,1558275
1092844,161830
1092844,870785
1092844,344968
1092844,256671
1092844,1177720
1092844,184305
1092844,84136
1193048,1354211
1193048,159098
1193048,29239
1193048,542410
1193048,671840
1193048,732094
1193048,733142
1193048,625243
1193048,324877
1193048,109085
1193048,974042
1193048,750223
1193048,942836
1193048,1017907
1193048,1364337
1193048,1345205
1193048,351154
1339675,216405
1339675,675035
1339675,720915
1339675,728954
1339675,1094088
1339675,790701
1339675,1017907
1339675,1197546
1339675,1551084
1339675,807154
1339675,243249
1339675,502251
1339675,1206395
1379246,1301974
1379246,494068
1379246,755929
1379246,774135
1379246,1032096
1379246,479047
1379246,266195
1379246,636984
1379246,210692
1379246,1476233
1379246,870678
1379246,1458385
1379246,392886
1379246,184377
1379246,248505
1379246,223982
1379246,271576
1379246,45245
1379246,236926
1379246,802661
1388111,1482802
1388111,122853
1388111,1543276
1388111,995151
1388111,1585441
1388111,284379
1388111,964323
1388111,393000
1388111,1486568
1388111,989434
1388111,1053503
1388111,1345936
1388111,165380
1388111,101817
1388111,233012
1388111,159098
1388111,1328043
1388111,1269219
1388111,1286075
1388111,1497061
1388111,726480
1388111,736671
1388111,1301553
1388111,460372
1388111,105520
1388111,137540
1388111,1531296
1388111,152709
1388111,1067683
1388111,1071915
1388111,1353435
1396273,410266
1396273,267335
1396273,1585441
1396273,781666
1396273,625243
1396273,798991
1396273,962111
1396273,1482118
1396273,579622
1396273,1264895
1396273,226715
1396273,406295
1396273,1529281
1396273,726480
1396273,883275
1396273,744364
1396273,615569
1396273,1205140
1396273,1564452
1396273,1294647
1396273,996754
1396273,248505
1396273,827609
1396273,1387977
1396273,1314668
1396273,247934
1396273,1026441
1396273,206637
1396273,774135
1396273,256671
1396273,892441
1396273,236926
1396273,618693
1396273,1497061
1396273,1098361
1396273,257551
1396273,393000
1396273,310888
1396273,710986
1413579,59297
1413579,1223613
1413579,1420987
1413579,1552800
1413579,746130
1413579,389055
1413579,1156662
1413579,323161
1413579,470379
1413579,124719
1413579,461118
1413579,774135
1413579,1292886
1413579,880423
1413579,148152
1413579,303837
1413579,553916
1413579,199766
1413579,1518962
1413579,126389
1413579,158850
1413579,152709
1413579,557870
1413579,1438224
1413579,1176618
1413579,1499403
1413579,233012
1413579,732094
1413579,898518
1413579,1191339
1482802,229637
1482802,787210
1482802,1006458
1482802,1241472
1482802,323161
1482802,1197546
1482802,1111208
1482802,1107024
1482802,945424
1482802,284379
1482802,1017907
1482802,182936
1482802,942836
1482802,1008718
1482802,329731
1482802,228277
1482802,1025998
1482802,1223613
1482802,1466107
1482802,461118
1482802,256596
1482802,760090
1482802,210692
1482802,406832
1482802,1355780
1482802,148152
1482802,623579
1482802,1201999
1482802,1367542
1482802,235454
1499403,214559
1499403,421088
1499403,557870
1499403,1067683
1499403,323161
1499403,32102
1499403,459610
1499403,1503898
1499403,790701
1499403,1183717
1499403,1306181
1499403,266195
1499403,882422
1499403,1257035
1499403,1387406
1499403,152709
1499403,71989
1499403,248505
1499403,1176618
1499403,1358950
1499403,779194
1499403,518250
1499403,1071915
1499403,569831
1499403,1376926
1499403,815309
1499403,382836
1499403,1133462
1503898,675035
1503898,818439
1503898,1466107
1503898,726480
1503898,1314668
1503898,1437830
1503898,1573651
1529281,1579568
1529281,324877
1529281,720915
1529281,191801
1529281,985552
1529281,540275
1529281,264593
1529281,1074729
1529281,686205
1529281,965375
1529281,420908
1529281,776634
1529281,277913
1529281,1235926
1529281,235454
1556835,59297
1556835,567054
1556835,118645
1556835,109085
1556835,995680
1556835,156665
1556835,351154
1556835,235454
1556835,256412
1556835,1381777
1556835,902245
1556835,229637
1556835,109152
1556835,699212
1556835,500779
1582514,1262219
1582514,126389
1582514,101817
1582514,623579
1582514,393000
1582514,649512
1582514,899070
1582514,815213
508619,608370
508619,1190348
508619,1366786
15878,654846
15878,680278
15878,688393
15878,1337126
15878,1433912
654846,688393
680278,611089
680278,635931
680278,826115
680278,1337126
680278,1420433
1337126,281210
1337126,546241
1337126,635931
1337126,645649
1337126,805490
1337126,961870
1337126,1026616
1337126,1400726
1337126,205728
1433912,155721
1433912,354493
1433912,606620
1433912,1562629
15943,315498
15943,902553
315498,298944
315498,310191
902553,696877
902553,1018449
16316,336954
16316,292218
336954,554817
16683,281210
281210,246684
281210,961870
281210,597278
16881,324553
16881,565880
324553,1524124
324553,332247
565880,1274332
16954,1111208
16954,779194
16954,601057
16954,467052
16954,1175615
16954,330434
16954,1437830
16954,802252
16954,581571
16954,1476233
16954,598113
16954,787210
16954,699212
159098,518250
159098,840189
159098,1560103
159098,1345205
159098,1413209
159098,1257035
159098,457527
159098,1017907
159098,616428
159098,870785
159098,498028
374025,565129
374025,1238474
374025,1183094
374025,750470
374025,157174
374025,1486245
374025,205728
374025,1374231
374025,1223993
374025,1329281
696681,50470
696681,1225276
696681,1230593
807154,572334
807154,1026441
807154,853209
807154,618693
807154,798991
807154,393000
807154,1025998
963571,1264013
963571,895302
963571,1344369
963571,1236499
963571,991229
963571,1464746
963571,1129772
963571,996754
963571,524083
963571,1204568
963571,902245
963571,1176898
963571,133979
963571,776634
963571,1330910
963571,246288
963571,682442
1042805,1565057
1042805,1112251
1042805,377874
1042805,1420874
1265595,833605
1265595,1453906
1265595,25008
1265595,882084
1265595,973079
1265595,813860
1265595,392739
1265595,1316177
1265595,289969
1265595,557414
1309629,1236499
1309629,229637
1309629,172104
1309629,1420317
1309629,303542
1309629,82530
1309629,1241472
1309629,1009157
1537917,572334
1537917,500779
1537917,1571053
1537917,277913
1537917,1387977
1537917,155987
1537917,1174918
1537917,457527
1537917,1063796
1537917,152709
1537917,267335
1537917,303837
1537917,585183
1537917,1008718
1537917,959604
1537917,1331361
1537917,319490
1537917,189685
1537917,611695
1565057,333051
1565057,965671
17290,526984
17290,755522
17290,1292994
526984,1475764
755522,1292994
1292994,843994
77968,1339474
77968,535428
77968,736047
77968,902245
77968,494068
77968,266195
77968,701663
77968,870785
77968,264593
77968,1093800
77968,540054
77968,883275
77968,1154230
77968,596189
77968,588611
77968,1421191
77968,1440786
77968,1127959
77968,77185
320116,608389
320116,870785
320116,1223613
320116,744364
320116,1564452
320116,45245
320116,951149
320116,395722
320116,1510740
320116,115566
320116,1075137
320116,1017907
320116,567054
320116,998190
320116,524083
320116,1518962
320116,1413318
320116,1207294
320116,1107024
320116,309584
320116,1292614
474656,1439677
474656,1511370
474656,137540
474656,1531296
474656,152709
474656,531033
474656,1356292
474656,1017907
474656,1156662
474656,392886
474656,1135279
474656,436502
474656,1438224
474656,854884
474656,1551084
474656,1197546
474656,1087507
474656,191801
474656,115566
488965,477551
488965,934658
488965,1351840
488965,1420211
488965,1346863
531033,1129606
531033,1551084
531033,802661
531033,1264013
531033,460372
531033,1394242
531033,1107024
531033,1423895
531033,264593
531033,887548
535428,1356292
535428,774135
535428,122853
535428,156665
535428,1464746
535428,109514
535428,1571053
535428,235454
535428,502251
535428,1025998
535428,962111
535428,1365748
535428,214559
535428,89941
535428,37128
535428,64826
535428,517376
535428,1560103
535428,182936
535428,305710
535428,135502
535428,633173
535428,1486568
535428,1067247
535428,323161
535428,1314668
693740,459610
693740,1292614
693740,1511370
693740,71442
693740,863929
693740,1269219
693740,585183
693740,1075137
693740,1486568
693740,815213
693740,44319
693740,277913
693740,554949
693740,1183717
693740,1491295
693740,479047
693740,1420987
693740,67596
693740,351154
693740,823144
693740,588861
693740,614891
693740,288611
693740,148152
693740,294612
720696,685772
720696,1052244
720696,620904
720696,816560
720696,1420874
899070,1552800
899070,528519
899070,461118
899070,445704
899070,995680
899070,625243
899070,59297
899070,1206395
899070,1301974
899070,815213
899070,1258429
899070,1105713
945424,1560103
945424,827609
945424,30544
945424,277913
945424,135017
945424,235454
945424,1191339
945424,1169743
945424,148152
945424,1319614
945424,406832
945424,1365748
945424,1431269
945424,1558275
945424,576934
945424,776769
945424,1531685
945424,206637
945424,256412
962111,1431269
962111,256671
962111,223282
962111,1008718
962111,1001133
962111,895302
962111,366097
962111,91614
962111,1345936
962111,991229
962111,625243
962111,1241472
962111,236926
962111,319557
962111,762491
962111,437070
962111,1063796
962111,264496
962111,1053503
962111,468232
962111,585183
962111,82530
962111,354107
962111,790544
962111,327514
962111,746130
962111,483084
962111,1264013
1301553,1459583
1301553,625243
1301553,787210
1301553,1067683
1301553,406832
1301553,118645
1301553,29239
1301553,1196842
1301553,904284
1301553,974042
1301553,1008718
1301553,309584
1301553,462495
1301553,1585441
1301553,184305
1301553,746130
1301553,80724
1301553,1175615
1301553,965375
1301553,266195
1356292,459610
1356292,736671
1356292,1262495
1356292,71442
1356292,528519
1356292,71989
1356292,1129772
1356292,1464746
1356292,929014
1356292,700530
1356292,1450792
1356292,1232791
1356292,870785
1356292,567054
1356292,749341
1356292,1141728
1356292,1573651
1585441,1560103
1585441,906660
1585441,869232
1585441,1025998
1585441,1017907
1585441,354107
1585441,77185
1585441,122853
1585441,1440786
1585441,33325
1585441,616428
1585441,715923
18454,705112
705112,37913
705112,69524
705112,168426
705112,485363
705112,707282
705112,1291671
18623,209821
18623,771813
771813,1268429
771813,1303825
19134,271358
19134,1001989
271358,623205
1001989,500108
1001989,623205
19203,129838
129838,1024849
129838,1330050
129838,1421558
129838,716669
19816,51347
19816,464821
19816,1002033
51347,932145
464821,137920
464821,448198
464821,1002033
464821,1271737
1002033,566470
1002033,270062
1002033,742882
19897,713149
19897,813329
675035,588861
675035,998190
675035,906660
675035,461118
675035,277913
675035,623579
675035,256671
675035,89941
675035,30544
675035,1093800
675035,815213
675035,995680
675035,1387977
675035,572334
675035,1146144
675035,636984
675035,235454
675035,352613
675035,163536
675035,1376926
675035,1413209
20064,205723
20064,772648
20064,1130402
20064,1270195
20064,1498751
20064,1541654
205723,772648
205723,1130402
205723,1270195
205723,1541654
772648,700736
772648,1130402
772648,1284082
772648,1498751
772648,1541654
1130402,126402
1498751,1541654
20400,116078
20400,1319493
116078,701596
116078,783398
116078,1178120
20978,185770
20978,536204
20978,886349
20978,1009477
20978,498073
185770,409312
536204,1009477
886349,63928
1009477,858019
1009477,1206521
20989,191301
191301,823075
191301,1477862
21054,45572
21054,558416
21054,1519324
45572,225421
45572,1082927
45572,382984
558416,1406689
21068,497819
21068,707540
21068,1332330
707540,453099
1332330,359070
1332330,637464
1332330,1083319
1332330,1406365
1332330,1488537
21549,740775
21549,755248
21549,1345941
740775,755248
740775,1452844
740775,1473714
1345941,287739
21608,95102
21608,119470
21608,448198
21608,464784
21608,723653
21608,1052103
21608,1316873
21608,496169
95102,432041
95102,614290
95102,782221
95102,1129419
95102,1429495
119470,1241000
119470,711833
448198,238034
448198,1262450
448198,779837
464784,295837
464784,503956
464784,711833
464784,782221
464784,1271737
464784,1299770
723653,120709
723653,124492
723653,315676
723653,932145
723653,1129419
723653,1144575
723653,1402435
723653,764917
1052103,692076
1052103,1316873
1052103,559028
1316873,295837
1316873,1096802
1316873,1558249
1560103,148152
1560103,1306181
1560103,1286075
1560103,1258429
1560103,1486568
1560103,247934
1560103,420908
1560103,1263341
1560103,596189
1560103,289128
1560103,1353435
1560103,277913
1560103,37630
1560103,573034
1560103,790701
1560103,1169743
1560103,71442
1560103,1123862
1560103,1191339
1560103,1289503
1560103,771454
1560103,93173
1560103,1288149
21687,635897
21687,1295328
1295328,1319058
21750,1518823
1518823,1457628
22028,1367178
1367178,894681
22099,1262621
22099,83650
694526,854884
694526,1168858
694526,499454
694526,414417
694526,457527
694526,1564334
694526,45245
694526,467562
694526,882422
694526,1336679
694526,184305
694526,736671
1154230,393000
1154230,615569
1154230,457527
1154230,625243
1154230,827609
1154230,189685
1154230,266195
1154230,588861
1154230,267955
1154230,761246
1154230,374336
1154230,1191201
1154230,1257035
22291,1081880
22291,1534204
366097,284379
366097,137540
366097,553916
366097,52921
366097,500779
366097,608389
366097,744364
366097,1264013
22684,415362
22684,1318759
415362,117140
1318759,1565407
22980,80489
22980,245467
22980,599015
22980,750431
22980,1023230
22980,1503077
22980,957010
80489,159076
80489,276427
80489,529951
80489,599015
80489,750431
245467,724887
245467,1503077
599015,154716
599015,161518
599015,541708
599015,724887
599015,750431
599015,1023230
599015,1503077
750431,259679
750431,1023230
1023230,541708
1023230,882041
1207294,636984
1207294,1463616
1207294,1133462
1207294,1564452
1207294,1178617
1207294,713484
1207294,1058639
1207294,591371
1207294,1074729
1503077,91666
1503077,541708
1503077,724887
23800,747083
23800,871002
23800,1366786
747083,1366786
747083,1541041
871002,1549380
1366786,776325
23839,984436
23970,320585
23970,466921
23970,655384
23970,898250
320585,170041
320585,1482308
466921,268952
466921,655384
466921,670485
466921,1153460
466921,1260028
898250,1017426
898250,1484576
23978,203843
203843,91605
203843,579946
203843,805810
203843,1043992
203843,1451586
203843,1420874
24108,907132
24108,528938
24108,382984
351154,1191201
351154,1252123
351154,129454
351154,1464746
351154,866781
351154,1482118
351154,594918
351154,998190
351154,959604
351154,805053
351154,1032096
351154,671840
351154,863929
351154,1330910
351154,934838
351154,45245
351154,1476233
351154,1071915
457527,337431
457527,113469
457527,1093800
457527,1105713
457527,517376
457527,233012
457527,1403213
457527,284379
457527,430618
457527,906660
457527,1459583
720915,1455914
720915,1306181
720915,294612
720915,226715
720915,124719
720915,319557
720915,1129606
720915,1440786
720915,1464746
720915,618693
720915,324877
720915,256671
720915,814762
720915,382836
720915,1423895
720915,495689
720915,1055302
774135,189685
774135,184305
774135,518250
774135,1223613
774135,1008718
774135,303837
774135,1466107
774135,243249
774135,1262495
774135,985600
774135,746130
774135,713484
774135,337431
774135,728954
774135,746943
774135,1571053
774135,468232
774135,1262219
774135,29239
24162,183405
24162,544230
24162,887651
24162,967762
24162,1330481
183405,357814
544230,357814
544230,462244
544230,949889
544230,967762
887651,357814
887651,620208
887651,934658
887651,1322834
887651,236177
1330481,613867
1330481,623344
1330481,990603
1330481,1075472
1330481,1376682
1330481,1379704
1330481,106038
24553,136761
24553,188451
24553,419226
24553,773213
24553,1421085
24553,1439178
24553,1543807
136761,61169
136761,295818
136761,496036
136761,727445
136761,785533
188451,1253104
188451,1365838
188451,1439178
419226,663697
419226,1253104
419226,1439178
773213,183619
1421085,1439178
1439178,663697
1543807,663697
24771,1406365
1406365,359070
1406365,1083319
1406365,1519324
24926,297418
24926,620203
24926,1057202
24926,1483557
297418,79390
297418,615420
297418,628482
297418,842292
297418,934658
297418,1008519
297418,1325737
297418,1403244
297418,698657
620203,162135
620203,330396
620203,811390
620203,1038674
620203,1425471
620203,1576389
620203,1419687
1057202,1017272
1483557,177286
1483557,244347
1483557,1161197
25008,454921
25008,1076656
25008,1363869
25008,791765
25008,1541507
25008,1510983
454921,38493
454921,409770
454921,512097
454921,1076656
454921,1227000
454921,1363869
454921,202462
454921,178334
1076656,1363869
1363869,882374
1363869,753317
1363869,766788
1363869,1393520
1363869,194966
1363869,673753
1363869,858583
1484194,1092326
1484194,273554
1484194,253616
1484194,1439677
1484194,1345205
1484194,900866
1484194,1067247
1484194,1133462
1484194,410266
25311,1445576
25311,1450618
1445576,1450618
1450618,121286
1450618,367269
25336,919574
25336,1423373
919574,1423373
919574,1479409
919574,435598
1423373,1083319
1423373,1149202
1423373,1488537
25646,468023
25646,1049380
468023,64882
468023,280694
468023,331595
468023,481877
468023,1049380
1049380,1468509
25919,50510
50510,104009
50510,486216
50510,1089822
50510,1117066
50510,724723
26162,909898
26162,1437482
909898,396160
909898,1246960
909898,1328918
909898,1437482
1437482,396160
1437482,1246960
1437482,1328918
26927,55152
26927,356836
26927,1503146
26927,1460903
26927,1567570
26927,1420874
55152,305267
55152,471399
55152,483761
55152,648340
55152,813105
55152,1014627
55152,1267790
55152,1451158
55152,407246
356836,1503146
1413209,776769
1413209,97672
1413209,1201999
1413209,1516993
1413209,1006458
1413209,77185
1413209,470379
1413209,1554289
1413209,236926
1413209,498028
1413209,1262219
1413209,977278
1413209,460372
1413209,726480
1503146,1558186
26940,1402063
1402063,509920
1402063,837084
1402063,1189836
1402063,47272
1402063,615307
27494,293149
27494,1477342
293149,62213
293149,87569
293149,1477342
1477342,87569
1477342,345641
1477342,795822
1477342,836524
1477342,1120208
1477342,1120241
1477342,1392537
1477342,606914
27960,365053
27960,1014934
27960,1162403
365053,1152462
1014934,1521417
28548,496113
28548,1420874
28548,1588926
28548,442249
28548,1394580
28548,665369
28548,37889
28548,89881
28548,726442
28548,107464
393000,148152
393000,965375
393000,623579
393000,1129606
393000,977278
393000,672474
393000,459610
393000,736671
393000,1008718
393000,892560
393000,1420987
393000,1450792
393000,981205
393000,1201999
393000,181697
496113,779342
496113,779837
496113,1420874
496113,1572908
496113,792527
496113,688506
1420874,355682
1420874,406404
1588926,442249
1588926,544680
28811,123843
28811,987768
28811,1483601
123843,276280
123843,987768
987768,276280
987768,512097
987768,946636
987768,1227000
987768,1469297
29019,589403
29019,752273
29019,937164
29019,1205570
29019,1353324
589403,1558579
752273,937164
937164,1313986
1205570,137778
1205570,300547
1205570,555400
1205570,906607
1205570,615307
1205570,794626
1353324,523488
1353324,946910
29162,1107922
29162,1557144
29162,376168
1196842,715607
1196842,408054
1196842,1467392
1196842,736671
1196842,1331931
1196842,1074729
1196842,854884
1196842,184305
1196842,805053
1557144,707983
1557144,1212922
29239,1067247
29239,97672
29239,760090
29239,217709
29239,1440786
29239,122853
29239,528519
29239,1035639
29239,96051
29239,235454
29239,732094
29239,883275
29239,801705
29239,389055
29239,1071915
29239,579622
29239,1579568
155103,918573
155103,229637
155103,802252
155103,1156662
155103,1067683
155103,109514
155103,383390
155103,1254299
155103,1571053
155103,649512
155103,892560
155103,1071915
155103,771454
155103,1458385
284379,467562
284379,235454
284379,710986
284379,1257035
284379,470379
284379,1354211
284379,64826
284379,37128
284379,266195
284379,736671
284379,906660
284379,1373851
284379,528519
330434,711628
330434,904284
330434,1025998
330434,528519
330434,1236499
330434,1511370
330434,457693
330434,942836
406295,1511370
406295,604045
406295,181697
406295,148152
406295,1105713
406295,228289
406295,672474
406295,524083
406295,576934
406295,1297273
406295,1354211
406295,1258429
467052,1087507
467052,337431
467052,1055302
467052,1141728
467052,247934
467052,1413318
467052,457693
467052,1028204
467052,900046
478575,713500
478575,851489
478575,894055
478575,855712
591389,810837
591389,289547
591389,169729
591389,201929
713500,473191
810837,1044575
810837,1430712
810837,1253917
810837,578682
1008718,746943
1008718,761246
1008718,1191201
1008718,325635
1008718,237043
1008718,902245
1008718,1001931
1008718,1458385
1008718,1262219
1008718,264496
1008718,1135279
1008718,1319614
1008718,32102
1008718,974042
1008718,262930
1008718,1373851
1344369,1319614
1344369,352613
1344369,1497061
1344369,1301974
1344369,89941
1344369,980268
1344369,1491295
1344369,277913
1344369,804005
1344369,1564334
1344369,726480
1344369,163536
1567319,713816
1567319,1097459
1567319,590290
1567319,347965
29301,112746
29301,292711
29301,773568
29301,909572
29301,1136315
29301,412943
112746,173938
112746,440630
112746,507244
112746,657455
112746,993481
112746,1106081
112746,1519284
292711,909572
1136315,1109374
29472,1149851
29472,1512960
1149851,813105
1149851,813780
1149851,1261390
1149851,1512960
1149851,360938
1512960,341213
1512960,604901
1512960,823670
1512960,873379
1579568,235454
1579568,273554
1579568,633173
1579568,1023549
1579568,1353435
1579568,1026441
1579568,1289503
1579568,189685
1579568,1201999
1579568,1431269
1579568,470379
1579568,1466107
1579568,1319614
29759,768128
768128,162614
29886,953296
953296,320748
953296,484306
953296,715229
953296,1163088
30288,331969
30288,657361
657361,467227
657361,217514
657361,1309747
657361,1560836
30322,812568
812568,313484
812568,577971
812568,1057876
812568,1557891
812568,1559944
30544,1464746
30544,542410
30544,1449660
30544,596189
30544,319490
30544,701663
30544,406832
30544,181697
30544,736671
30544,1071915
118645,1518962
118645,303542
118645,1122008
118645,471134
118645,964323
118645,277913
228289,1394242
228289,414417
228289,1098361
228289,389079
228289,726480
228289,805053
228289,524083
392886,1009157
392886,1087507
392886,161830
392886,933901
392886,588611
392886,1367542
392886,615569
392886,243249
392886,557870
392886,499454
392886,959604
392886,1292886
392886,1437830
392886,1093800
392886,323161
462495,135502
462495,410266
462495,420908
462495,682442
462495,228277
462495,746130
462495,466587
462495,1067683
462495,1497061
462495,155987
462495,584505
462495,1075137
498028,794291
498028,991229
498028,151470
498028,746130
498028,760090
498028,448071
498028,467562
498028,854884
498028,1439677
528519,406832
528519,495689
528519,951149
528519,840189
528519,305710
528519,468232
640758,722157
640758,333116
1060092,510091
1060092,632911
1060092,368377
1107024,93173
1107024,981205
1107024,750223
1107024,1263341
1107024,1455914
1107024,71989
1107024,1133462
1107024,273554
1107024,900866
1107024,479047
1107024,761246
1269219,608389
1269219,1289503
1269219,1092326
1269219,1017907
1269219,1071915
1269219,1058639
1269219,247934
1269219,1558275
1269219,902245
1443022,181697
1443022,1191201
1443022,611695
1443022,255925
1443022,133979
1443022,129454
1443022,554949
1443022,155987
1443022,1561911
1443022,540054
1443022,1437830
30632,341670
30632,610930
30632,625639
30632,855712
30632,963887
30632,976064
30632,1007180
30632,1056776
30632,1291709
341670,404572
341670,625639
341670,855712
341670,963887
341670,976064
341670,1056776
341670,1183395
341670,1291709
341670,516012
610930,625639
610930,855712
610930,963887
610930,1291709
610930,615307
625639,204246
625639,855712
625639,1056776
625639,1183395
625639,119560
855712,852143
855712,963887
855712,976064
855712,1183395
855712,1291709
963887,204246
963887,404572
963887,976064
963887,664984
976064,404572
976064,618408
976064,1291709
1056776,51101
1056776,204246
1056776,1183395
1056776,1291709
1056776,742667
1291709,1183395
1291709,1538737
1554289,918573
1554289,1288149
1554289,137540
1554289,255925
1554289,93173
1554289,277913
1554289,942836
1554289,1464746
1554289,827609
31111,245777
245777,106907
245777,868946
245777,1197731
245777,1329281
