node1,node2
434348,260677
434348,328069
434348,548059
434348,161830
434348,606914
434348,742667
434348,1579360
434348,1206395
923066,111020
923066,181440
923066,191801
923066,390983
923066,182936
923066,354107
923066,381386
923066,481251
923066,410619
923066,1295368
923066,266195
923066,802252
923066,1063796
923066,1192703
923066,1258429
923066,974037
923066,907132
923066,934838
47098,1272244
1272244,236007
1272244,1076734
47272,1142747
47272,1439677
1142747,1439677
1142747,1462888
1439677,156665
1439677,191801
1439677,213918
1439677,660301
1439677,373038
1439677,1082316
1439677,500779
1439677,1191201
1439677,1368960
1439677,267335
1439677,598113
1439677,1338500
1439677,379762
1439677,1438224
1439677,1486568
1439677,1539792
1439677,1462888
47935,234800
47935,1347777
47935,1373782
47935,1561322
234800,1561322
1347777,1561322
1373782,518683
1373782,606617
1373782,680813
1373782,762577
1373782,825628
1373782,1561322
48028,1401081
902245,181697
902245,567486
902245,980268
902245,1070366
48604,479047
48604,951418
479047,1508729
479047,1579360
479047,148152
479047,376168
479047,420908
479047,614891
479047,352613
479047,705724
479047,113517
479047,760182
479047,814762
479047,436502
479047,82530
479047,951418
479047,10152
479047,798991
479047,1206395
479047,1264895
479047,1168258
479047,1488294
479047,1564452
479047,895574
479047,761246
479047,1576255
951418,89881
951418,182936
951418,760182
951418,744696
951418,1067247
48891,333638
48891,613042
613042,71442
613042,260470
613042,458057
613042,632432
613042,1506099
48942,1164862
48942,1278079
1164862,1368488
1278079,577766
49335,1310222
1310222,413767
1310222,1441446
49688,295837
49688,1427471
49688,697169
295837,239930
295837,711833
1427471,334401
1427471,711833
1427471,1022403
49945,1110493
49945,1564487
1110493,724723
1110493,763519
1110493,1564487
1564487,112301
1564487,724723
50329,143970
50329,800189
143970,595784
143970,800189
143970,945157
143970,1178941
800189,1465315
50409,95341
50409,172250
50409,649584
50409,1012059
50409,1400753
95341,172250
172250,272209
172250,943017
172250,1047756
649584,1400753
649584,1551725
1012059,1400753
486216,513919
486216,1089822
1089822,513919
1089822,763575
1089822,818871
1089822,983311
1089822,1530393
50589,561167
50589,1430712
561167,132325
561167,526694
1430712,475736
1430712,1311376
50999,181697
181697,236926
181697,388181
181697,536739
181697,742882
181697,1097459
51101,512097
51101,1172978
51101,1227000
512097,66526
512097,277370
512097,333335
512097,420913
512097,953726
512097,1172978
1172978,277370
1172978,924609
1172978,953726
1172978,973575
1172978,1227000
1172978,1555395
1227000,66526
1227000,420913
1227000,953726
1227000,973575
51320,700736
51320,1334849
1334849,215171
892560,137920
892560,146900
892560,519660
892560,667477
892560,949611
892560,977278
892560,1133058
892560,1379726
892560,1465196
892560,1508888
51381,619699
51381,934972
51381,1058169
51381,1559944
619699,729496
619699,934972
619699,1058169
619699,1552731
934972,1058169
934972,1552731
1058169,146320
1058169,274856
1058169,1552731
1559944,313484
1559944,577971
51413,1345018
776634,155987
776634,598288
776634,710986
776634,740246
776634,929020
776634,1197546
776634,1353435
814762,216405
814762,962895
814762,1096597
814762,1254299
814762,1111208
814762,1365748
825785,216405
825785,1254299
825785,1257035
1096597,1111208
1096597,1254299
52921,147066
52921,202462
52921,223282
52921,277913
52921,310888
52921,353808
52921,419644
52921,591707
52921,906660
52921,1105713
52921,1175615
52921,1358950
147066,107464
147066,142057
147066,256671
147066,344968
147066,382984
147066,437070
147066,502251
147066,591707
147066,623579
147066,785689
147066,801705
147066,1028204
147066,1464746
147066,1551084
147066,1558275
202462,253616
202462,456718
202462,688506
202462,1271378
202462,1364337
202462,1402835
202462,1493656
223282,107464
223282,271576
223282,277913
223282,499454
223282,591371
223282,623579
223282,906660
223282,1105713
223282,1129290
223282,1169743
223282,1175615
223282,1336679
223282,1459583
223282,1464746
223282,1469991
223282,1497061
223282,1551084
223282,801705
277913,54714
277913,65082
277913,206143
277913,256671
277913,353808
277913,359170
277913,389055
277913,446603
277913,459610
277913,479778
277913,499454
277913,518250
277913,540054
277913,567054
277913,580906
277913,588861
277913,591371
277913,591707
277913,728954
277913,732094
277913,866781
277913,906660
277913,976963
277913,1053503
277913,1123862
277913,1127959
277913,1129772
277913,1133462
277913,1141728
277913,1154212
277913,1156662
277913,1175615
277913,1236499
277913,1312166
277913,1318400
277913,1319614
277913,1339474
277913,1358950
277913,1364337
277913,1464746
277913,1465435
277913,1497061
277913,1551084
277913,1558275
277913,344968
310888,253616
310888,459610
310888,616428
310888,701593
310888,976963
310888,1053503
310888,1123862
310888,1169743
310888,1175615
310888,1466107
310888,1560630
353808,591707
353808,1105713
353808,1551084
419644,382984
419644,591707
419644,906660
419644,1288149
419644,1105713
591707,801705
591707,1105713
591707,1358950
591707,1551084
906660,137540
906660,142057
906660,256671
906660,271576
906660,344968
906660,403000
906660,446603
906660,499454
906660,502251
906660,518250
906660,567054
906660,801705
906660,929014
906660,1105713
906660,1129772
906660,1133462
906660,1156662
906660,1212922
906660,1288149
906660,1464746
1105713,122853
1105713,801705
1105713,976963
1105713,1156662
1105713,1358950
1105713,1551084
1175615,225146
1175615,459610
1175615,567054
1175615,705839
1175615,728954
1175615,976963
1175615,1141728
1175615,1169743
1175615,271576
1175615,1023549
1175615,1336679
1175615,1420211
1175615,1466107
1175615,1469991
1358950,122853
1358950,459610
1358950,665369
1358950,801705
1358950,929014
1358950,1129772
1358950,1329281
1358950,1551084
572409,120314
572409,549226
572409,833605
572409,1500523
357866,144907
357866,236177
357866,1328043
357866,1191916
357866,438893
357866,1289497
357866,1442886
357866,1560836
756569,1006458
756569,698657
756569,408054
756569,1015067
53785,496727
53785,770705
53785,963571
53785,332177
53785,483606
53785,406832
53785,1375222
496727,332177
770705,646456
770705,963571
770705,895421
770705,974042
770705,1253521
54158,1224859
54487,435956
54487,1480619
54487,212719
435956,212719
435956,318279
435956,517064
54554,393823
54554,548008
54554,723332
54554,1094088
54554,973079
54554,1001931
54554,1075137
54554,1133538
393823,548008
393823,723332
393823,808752
393823,873913
393823,1094088
393823,948796
393823,973079
393823,1001931
393823,1075137
393823,1133538
393823,1292127
548008,723332
548008,948796
548008,973079
548008,1001931
548008,1075137
548008,1133538
723332,808752
723332,873913
723332,948796
723332,973079
723332,1001931
723332,1075137
723332,1292127
1094088,808752
1094088,873913
1094088,948796
1094088,973079
1094088,1001931
1094088,1075137
1094088,1133538
973079,461680
973079,1001931
973079,1292127
1001931,592738
1001931,808752
1001931,873913
1001931,948796
1001931,1075137
1001931,1133538
1001931,1292127
1075137,1039544
1075137,210692
1075137,1074729
1075137,1292127
1075137,1486568
1133538,873913
264593,158850
264593,1321772
1001133,129548
1001133,181440
1001133,544269
1177552,1507769
54714,499454
54714,776325
54714,1129772
54714,1133462
54714,1156662
54714,1464746
499454,256671
499454,389055
499454,403000
499454,459610
499454,518250
499454,540054
499454,580906
499454,588861
499454,623579
499454,1053503
499454,1098361
499454,1127959
499454,1129772
499454,1156662
499454,1174918
499454,1236499
499454,1319614
499454,1364337
499454,1440786
499454,1464746
499454,1466107
1129772,116669
1129772,200618
1129772,256671
1129772,344968
1129772,459610
1129772,518250
1129772,567054
1129772,580906
1129772,679928
1129772,684135
1129772,728954
1129772,732094
1129772,1028204
1129772,1053503
1129772,1098361
1129772,1133462
1129772,1169743
1129772,1174918
1129772,1236499
1129772,1318400
1129772,1364337
1129772,1421191
1129772,1440786
1129772,1464746
1129772,1497061
1129772,1551084
1129772,1560630
1133462,65082
1133462,179919
1133462,205728
1133462,256671
1133462,459610
1133462,623579
1133462,794291
1133462,801705
1133462,1020009
1133462,1028204
1133462,1156662
1133462,1174918
1133462,1236499
1133462,1336679
1133462,1373851
1133462,1440786
1133462,1551084
1133462,1557613
1156662,256671
1156662,446603
1156662,459610
1156662,466317
1156662,479778
1156662,502251
1156662,518250
1156662,623579
1156662,625243
1156662,728954
1156662,794291
1156662,1053503
1156662,1098361
1156662,1174918
1156662,1236499
1156662,1288149
1156662,1440786
1156662,1464746
1156662,1551084
1156662,1557613
1464746,107464
1464746,142057
1464746,256671
1464746,271576
1464746,344968
1464746,382984
1464746,446603
1464746,502251
1464746,567054
1464746,588611
1464746,1028204
1464746,1127959
1464746,1200592
1464746,1288149
1464746,1312166
1464746,1318400
1464746,1497061
1464746,1551084
54825,263492
54825,322881
54825,943821
263492,322881
263492,943821
263492,1028348
322881,516012
322881,943821
322881,1028348
943821,219542
54860,246369
54860,502552
54860,679897
54860,777378
246369,679897
679897,700530
305267,407246
471399,346016
471399,833853
471399,1199173
471399,1272500
471399,1319058
471399,1373465
471399,1405013
471399,1480234
648340,407246
813105,1585470
1267790,759468
55171,1328073
1328073,138105
1328073,149432
56090,797130
797130,1520882
56559,416619
56559,1129419
1129419,604045
1129419,782221
56660,775306
775306,950474
56808,898518
56808,1232791
898518,89941
898518,96604
898518,615315
898518,685068
898518,700530
898518,1232791
898518,1262495
1232791,64826
1232791,247567
1232791,615315
1232791,875032
1232791,1345936
1232791,1585613
56866,145216
56866,193668
56866,341931
56866,879152
56866,1443470
193668,323111
193668,569509
193668,1005057
879152,643444
1443470,956160
1443470,1084598
56876,134013
56876,480672
56876,1486568
134013,324877
134013,223982
134013,999209
480672,274532
1486568,32956
1486568,156665
1486568,210692
1486568,598113
1486568,883275
1486568,474751
1486568,652297
1486568,699461
1486568,495689
1486568,379762
1486568,10152
1486568,1115216
1486568,1074729
1486568,1273053
1486568,948985
1486568,267335
1486568,1338500
1486568,892441
1486568,373038
1486568,1048164
1486568,1438341
1486568,1476386
1486568,1570634
57004,427685
57004,1018878
57004,1256679
427685,450801
427685,516754
427685,917510
427685,990787
1018878,116754
57166,545299
57166,743443
57166,857434
57166,866727
57166,1323160
743443,1141127
743443,1097764
857434,1030473
866727,276712
57261,430265
57261,794969
794969,492182
57667,764516
764516,372570
764516,993821
57890,693875
57890,1026616
693875,182936
693875,1242246
57953,709170
57953,1182247
57953,1417043
709170,542485
709170,762577
709170,1182247
709170,1245848
709170,1528259
709170,1582841
1182247,472777
1182247,1484966
1417043,642267
1417043,657455
1417043,731522
1417043,806642
1417043,1482857
57983,679432
57983,1023194
679432,1023194
1023194,91614
1023194,313740
58051,461782
58051,1582531
461782,208865
461782,584733
461782,606495
461782,1004834
461782,1302558
461782,959604
461782,1355804
59081,246952
59081,1059143
246952,409257
59145,775217
59145,1231078
775217,1194826
775217,1231078
1231078,1194826
1231078,1537687
59297,96051
59297,109152
59297,436790
59297,443209
59297,470379
59297,522191
59297,542410
59297,634422
59297,674539
59297,806127
59297,870678
59297,885091
59297,996754
59297,1026441
59297,1289503
59297,1367542
59297,1390795
59297,1400917
59297,1401348
59297,1455914
59297,1534204
59297,1552800
96051,123962
96051,214559
96051,443209
96051,470379
96051,542410
96051,569831
96051,673753
96051,760090
96051,1289503
96051,1543276
96051,1552800
109152,214559
109152,470379
109152,542410
109152,569831
109152,760090
109152,800882
109152,806127
109152,870678
109152,996754
109152,1289503
109152,1302275
109152,1455914
109152,1543276
436790,214559
436790,470379
436790,882003
436790,1094349
436790,1367542
436790,1430567
443209,123962
443209,470379
443209,542410
443209,569831
443209,1026441
443209,1053620
443209,1543276
470379,214559
470379,569831
470379,760090
470379,806127
470379,870678
470379,915898
470379,996754
470379,1026441
470379,1289503
470379,1332884
470379,1367542
470379,1401348
470379,1455914
470379,1543276
470379,1552800
522191,806127
522191,870678
522191,1401348
542410,214559
542410,569831
542410,735084
542410,760090
542410,806127
542410,996754
542410,1289503
542410,1455914
542410,1485432
542410,1534204
542410,1543276
542410,1552800
634422,1026441
674539,230306
674539,1483831
806127,569831
806127,760090
806127,764917
806127,793501
806127,870678
806127,1026441
806127,1289503
806127,1438766
806127,1450897
806127,1455914
806127,1543276
806127,1552800
870678,214559
870678,569831
870678,760090
870678,866372
870678,885091
870678,996754
870678,1026441
870678,1289503
870678,1455914
870678,1533760
870678,1543276
870678,1552800
885091,683909
885091,1515452
996754,214559
996754,760090
996754,1026441
996754,1053620
996754,1289503
996754,1455914
996754,1543276
996754,1552800
1026441,214559
1026441,354107
1026441,355682
1026441,685772
1026441,760090
1026441,956246
1026441,1455914
1026441,1533760
1026441,1552800
1289503,214559
1289503,569831
1289503,760090
1289503,1053620
1289503,1455914
1289503,1543276
1289503,1552800
1367542,189685
1367542,882003
1367542,1419472
1367542,1482118
1400917,111471
1400917,126389
1400917,332002
1400917,537414
1400917,708077
1400917,718471
1400917,729486
1400917,1405321
1401348,279283
1455914,214559
1455914,566903
1455914,569831
1455914,708177
1455914,760090
1455914,927228
1455914,1053324
1455914,1211190
1455914,1317619
1455914,1463405
1455914,1485432
1455914,1534204
1455914,1543276
1455914,1552800
1534204,710552
1534204,1393855
1552800,214559
1552800,569831
1552800,760090
1552800,1543276
59415,1141034
1141034,134549
59461,307501
307501,1436684
307501,1544412
59622,995680
59622,1295368
59622,942836
59622,121286
59622,226715
59622,1067247
59622,1258429
995680,266195
995680,1107620
995680,113469
995680,121286
995680,687086
995680,833605
995680,1025998
995680,1067247
995680,1205140
995680,1258429
995680,802252
995680,1121738
995680,1192703
1295368,68072
1295368,97714
1295368,119560
1295368,121286
1295368,266195
1295368,335835
1295368,408054
1295368,802252
1295368,113469
1295368,942836
1295368,1025998
1295368,974037
1295368,1141127
1295368,1289221
942836,668253
942836,746607
942836,754902
942836,615307
942836,410619
942836,1025998
942836,1067247
942836,974037
942836,934838
942836,1205140
942836,1258429
59730,681498
681498,503523
681498,785678
59774,116754
116754,798303
116754,802065
59961,311600
59961,1090620
311600,651434
1090620,1337340
60155,985592
60155,1487446
60155,1512204
985592,498314
985592,1480234
985592,1487032
985592,1487446
1487446,1487032
1487446,1512204
1512204,170681
1512204,1443234
60326,847544
60326,1191038
60326,1457628
847544,476507
847544,1584138
1191038,476507
1191038,614199
1191038,1457628
60865,726442
726442,204925
726442,396669
726442,609261
726442,660588
726442,1073252
726442,1168596
726442,1460903
61169,295818
61169,500018
61169,578418
61169,677364
61169,680608
61169,720906
61169,869274
61169,1224680
61169,1416505
61169,1552743
295818,578418
295818,727445
295818,785533
500018,573591
500018,631414
500018,677364
500018,680608
578418,1416505
677364,623413
677364,1224680
677364,1246011
680608,134739
680608,189685
680608,573591
680608,631414
680608,869274
680608,1168600
680608,1376682
680608,1531598
720906,168922
720906,1224680
720906,1416505
720906,1552743
869274,189685
869274,631414
869274,1224680
869274,1552743
1224680,168922
1224680,509409
1224680,1552743
1552743,509409
61326,556141
556141,317292
556141,863359
556141,1537855
61366,212249
61366,1027638
212249,718196
62213,202109
62213,574800
62213,655119
62213,795822
202109,308306
202109,463854
202109,574800
202109,655119
574800,811390
655119,651750
655119,1393112
655119,1511748
795822,87569
795822,345641
62590,103372
62590,16954
62590,376027
62590,391820
62590,894681
62590,1450847
16954,67596
16954,69099
16954,223982
16954,309584
16954,420908
16954,80724
16954,746943
16954,633173
16954,584505
16954,892441
16954,585183
16954,1360494
16954,1264895
894681,136548
1450847,109020
1450847,776626
1450847,967384
1450847,1368298
62652,623056
62652,651736
623056,67231
623056,1205310
651736,822659
651736,1073252
63076,99354
63076,784022
63076,1042485
63076,1213450
63076,1265273
99354,148785
99354,310838
99354,784022
99354,989564
99354,1177720
99354,1213450
99354,1265273
784022,1265273
1213450,310838
1213450,989564
1213450,1177720
1213450,1265273
1265273,946569
1265273,1177720
63079,1089147
63079,1484576
63079,1536799
1089147,452404
1089147,1253908
1484576,65353
1484576,231643
1484576,999781
1536799,671756
1536799,790711
63827,354107
63827,760090
354107,155987
354107,191801
354107,292218
354107,333528
354107,457693
354107,1063796
354107,1183717
354107,1329754
760090,214559
760090,333528
760090,569831
760090,1543276
63865,223416
223416,400444
223416,573034
1371886,596356
64468,78091
64468,940730
64468,1024435
78091,887325
78091,1024435
78091,1573631
64826,89941
64826,113474
64826,188735
64826,201659
64826,336296
64826,700530
64826,723288
64826,1032096
64826,1262495
64826,1345936
64826,1516993
89941,700530
89941,723288
89941,813329
89941,1032096
89941,1120868
89941,1174129
89941,1190503
89941,1262495
89941,1516993
188735,1011288
188735,1018344
188735,1262495
188735,1516993
188735,1529395
188735,1585613
201659,1118411
201659,1262495
201659,1337579
201659,1345936
336296,353525
336296,559028
336296,1345936
700530,139924
700530,283300
700530,1032096
700530,1120868
700530,1345936
700530,1416184
723288,259314
723288,615315
723288,1120868
723288,1174129
1032096,184377
1032096,794626
1032096,900102
1032096,1011288
1032096,1345936
1262495,184377
1262495,430140
1262495,1345936
1262495,1416184
1262495,1516993
1345936,184377
1345936,187235
1345936,283300
1345936,1011288
1345936,1416184
1345936,1516993
1345936,1585613
1516993,615315
1516993,1174129
1516993,1190503
1516993,1243600
64882,207692
64882,404683
64882,423261
64882,1422696
207692,404683
207692,576085
207692,1253938
404683,233687
404683,576085
404683,469373
65082,253616
65082,256671
65082,801705
65082,1551084
65082,976963
253616,122853
253616,801705
253616,1023549
253616,1071915
253616,1123862
253616,1127959
253616,1466107
253616,1551084
253616,567054
253616,976963
253616,1558275
256671,246288
256671,271576
256671,382984
256671,446603
256671,459610
256671,502251
256671,518250
256671,588861
256671,591371
256671,728954
256671,801705
256671,929014
256671,976963
256671,1028204
256671,1058639
256671,1141728
256671,1236499
256671,1264013
256671,1288149
256671,1319614
256671,1336679
256671,1440786
256671,1551084
256671,1558275
801705,122853
801705,205728
801705,271576
801705,344968
801705,446603
801705,456718
801705,502251
801705,567054
801705,658503
801705,794291
801705,1023549
801705,1028204
801705,1127959
801705,1141728
801705,1264013
801705,1288149
801705,1312166
801705,1336679
801705,1459583
801705,1493656
801705,1551084
801705,1558275
1551084,107464
1551084,122853
1551084,205728
1551084,246288
1551084,271576
1551084,315836
1551084,344968
1551084,382984
1551084,437070
1551084,446603
1551084,459610
1551084,502251
1551084,540054
1551084,567054
1551084,580906
1551084,588611
1551084,588861
1551084,591371
1551084,728954
1551084,755929
1551084,771454
1551084,794291
1551084,929014
1551084,976963
1551084,1023549
1551084,1028204
1551084,1063358
1551084,1127959
1551084,1141728
1551084,1167654
1551084,1169743
1551084,1236499
1551084,1264013
1551084,1312166
1551084,1318400
1551084,1319614
1551084,1364337
1551084,1420211
1551084,1459583
1551084,1466107
1551084,1469991
1551084,1497061
1551084,200618
1551084,1558275
1551084,1560630
65151,1514773
1514773,70163
1514773,138215
1514773,208229
1514773,800323
1514773,989594
1514773,1569887
1514773,1575479
65353,768734
65353,999781
768734,611607
768734,879818
768734,1148552
999781,1368746
65464,1029352
1029352,1285943
66307,420723
66307,1441089
66307,1541770
420723,279753
420723,534963
420723,700611
420723,940727
420723,1441089
420723,1541770
420723,1568168
1541770,426889
1541770,1359693
66401,136140
66401,585183
66401,67596
66401,732107
66401,797549
66401,1094647
66401,267955
66401,1418809
136140,633173
136140,585183
136140,1360494
136140,1561111
585183,256596
585183,229637
585183,249657
585183,309584
585183,672474
585183,80724
585183,608389
585183,633173
585183,1478992
585183,135502
585183,999209
585183,1360494
585183,1354211
585183,1418809
585183,1561111
585183,1567862
66526,333335
66526,420913
333335,420913
66527,720242
66527,1524056
720242,398609
720242,665886
1524056,577810
67158,101726
67158,887508
887508,1261806
67231,1169920
67231,1205310
1169920,430618
1169920,1205310
1205310,430618
87705,101530
87705,544269
87705,1386297
191801,292218
191801,317292
191801,588062
191801,1063796
191801,1183717
191801,1191201
1277240,1232486
67596,498616
67596,629522
67596,816560
67596,891099
67596,1567862
67596,1573885
67596,430618
67596,1288423
498616,629522
498616,1063796
816560,129273
816560,430618
816560,595605
816560,992400
816560,1406971
816560,1480659
816560,1567862
891099,223982
891099,430618
891099,686205
891099,584505
891099,1573885
891099,1567862
1567862,223982
1567862,415536
1567862,430618
1567862,437434
1567862,80724
1567862,595605
1567862,584505
1567862,870403
1567862,1288423
1567862,1406971
1567862,948985
1573885,430618
1573885,1288423
1573885,1338500
159858,306135
159858,628482
159858,846651
306135,602906
306135,846651
337647,684927
337647,882412
337647,990603
337647,1071082
337647,1482118
879850,190119
879850,811390
879850,1068878
1482118,189685
1482118,255444
1482118,356840
1482118,430085
1482118,611956
1482118,628482
1482118,651750
1482118,713484
1482118,882412
1482118,912357
1482118,1071082
1482118,1374633
68072,97714
68266,322004
68266,325635
68266,327514
68266,601477
68266,804680
322004,325635
322004,400112
322004,804680
322004,830075
322004,1273899
322004,1411634
325635,124719
325635,327514
325635,601477
325635,625243
325635,712705
325635,804680
325635,830075
325635,1367016
325635,1411274
325635,1411634
325635,1477747
325635,701596
325635,783398
327514,229363
327514,566185
327514,701596
327514,804680
327514,882374
327514,889441
327514,971409
327514,995026
327514,1018108
327514,1116584
601477,587785
601477,712705
601477,804680
601477,830075
601477,1373743
804680,712705
804680,716208
804680,830075
804680,995482
804680,1365874
68616,342378
68616,1350304
68616,675367
342378,862707
342378,1313410
342378,675367
342378,1488336
1350304,756140
675367,844241
675367,148152
675367,210692
675367,420908
675367,883275
675367,140424
675367,496113
675367,798991
675367,1153167
675367,1168858
675367,1257035
675367,297054
675367,1107620
675367,1313410
68952,448522
68952,919789
448522,1275839
919789,1094461
69099,77949
69099,266195
69099,1252123
69099,1025998
69099,1302845
69099,1539249
69099,182936
77949,118210
77949,183368
77949,390983
77949,1478992
77949,1025998
77949,256578
266195,158850
266195,183368
266195,437110
266195,113469
266195,410619
266195,854884
266195,802252
266195,833605
266195,1025998
266195,1052244
266195,1063796
266195,1067247
266195,256578
266195,1114475
266195,1141127
266195,1283320
266195,974037
266195,1252123
266195,408054
266195,996601
266195,1321772
266195,1515840
1252123,118210
1252123,313740
1252123,854884
1252123,1067247
1252123,1133690
1252123,1201999
1252123,1025998
1252123,1141127
1252123,1205140
1025998,82371
1025998,158850
1025998,368125
1025998,565129
1025998,410619
1025998,1201999
1025998,754333
1025998,854884
1025998,802252
1025998,744696
1025998,1114475
1025998,1141127
1025998,1258429
1025998,1490414
1025998,1563216
1302845,182936
1302845,974037
1539249,996601
1539249,1114475
69116,1410583
1410583,296698
69304,1112633
69524,168426
69524,1291671
168426,932125
70163,800323
70163,1016611
70163,1382454
800323,395201
800323,646456
800323,843119
800323,1016611
1016611,395201
1016611,1190384
70257,129485
70257,602513
129485,602513
129485,1485512
602513,168838
602513,685286
602513,1485512
71019,1506041
1506041,611956
101089,1064903
457002,1321765
71256,633566
71256,1206968
633566,607898
633566,1206968
1206968,332433
71321,383465
383465,354493
383465,606620
71442,88873
71442,169729
71442,236926
71442,317995
71442,511637
71442,557414
71442,933901
71442,997221
71442,1001045
71442,1272676
71442,1404663
71442,1486626
71442,1575404
88873,1575404
169729,670682
236926,394126
236926,460372
236926,933901
236926,980268
236926,1126235
511637,280074
511637,603209
557414,933901
557414,1155920
933901,460372
933901,1155920
997221,271604
1001045,990130
1001045,1395964
1001045,1404663
1001045,1411377
1272676,421459
1272676,465477
1272676,566464
1272676,1404663
1404663,106905
1404663,1395964
1404663,1467132
1486626,1406682
1575404,1386025
71458,949611
949611,667477
71940,739316
71940,1255540
739316,1242238
739316,1255540
121286,410619
121286,1067247
121286,1205140
121286,974037
121286,615307
1107620,390983
1107620,410087
1107620,753909
1107620,802252
1107620,1114475
1107620,974037
1107620,934838
1107620,811796
410619,333116
410619,408054
410619,1141127
410619,974037
410619,1371972
410619,1481820
408054,113469
408054,549226
408054,615307
408054,1201999
408054,854884
408054,974037
408054,934838
974037,390983
974037,182936
974037,113469
974037,802252
974037,183368
974037,934838
72127,304117
72127,461338
72127,1288423
304117,680349
304117,1288423
461338,1514522
1288423,430618
1288423,686205
72363,934527
934527,557815
580906,116669
580906,359170
580906,389055
580906,588861
580906,616428
580906,623579
580906,625243
580906,728954
580906,732094
580906,771454
580906,794291
580906,976963
580906,1141728
580906,1236499
580906,1319614
580906,1421191
616428,248505
616428,459610
616428,567054
616428,732094
616428,976963
616428,1053503
616428,1123862
616428,1236499
616428,1324064
616428,1339474
616428,1497061
625243,124719
625243,137540
625243,168814
625243,248505
625243,389055
625243,550286
625243,576934
625243,588611
625243,588861
625243,732094
625243,873379
625243,886736
625243,902172
625243,976963
625243,1071915
625243,1156794
625243,1239782
625243,1319614
625243,1339474
625243,1364337
625243,1440786
625243,1476233
625243,1497061
625243,1558275
701663,382984
701663,732094
701663,733228
701663,923136
701663,1071915
701663,1239782
701663,1339474
701663,1373851
728954,248505
728954,271576
728954,403000
728954,466317
728954,588861
728954,623579
728954,843994
728954,976963
728954,1123862
728954,1141728
728954,1239782
728954,1288149
728954,1339474
728954,1558275
732094,137540
732094,246288
732094,389055
732094,588611
732094,588861
732094,661143
732094,815309
732094,873379
732094,1020009
732094,1053503
732094,1058639
732094,1071915
732094,1319614
732094,1324064
732094,1364337
732094,1373851
732094,1463616
732094,1497061
732094,1557613
771454,72828
771454,459610
771454,985600
771454,1053503
771454,1098361
771454,1339474
771454,1495218
976963,248505
976963,271576
976963,540054
976963,567054
976963,576934
976963,588861
976963,623579
976963,1020009
976963,1023549
976963,1028204
976963,1063358
976963,1123862
976963,1141728
976963,1169743
976963,1236499
976963,1336679
976963,1339474
976963,1364337
976963,1425471
976963,1459583
976963,1497061
976963,1558275
976963,1560630
1053503,178560
1053503,243546
1053503,248505
1053503,459610
1053503,509623
1053503,588861
1053503,733228
1053503,767887
1053503,968606
1053503,985600
1053503,1063358
1053503,1098361
1053503,1123862
1053503,1174918
1053503,1339474
1053503,1421191
1053503,1476233
1053503,1569935
1098361,459610
1098361,471134
1098361,1236499
1098361,1339474
1098361,1421191
1098361,1465435
1098361,1476233
1098361,1495218
1174918,389055
1174918,459610
1174918,623579
1174918,919350
1174918,1495218
1174918,1569935
1239782,248505
1239782,437070
1239782,733228
1239782,794291
1239782,923136
1364337,122853
1364337,248505
1364337,459610
1364337,576934
1364337,588861
1364337,623579
1364337,794291
1364337,902172
1364337,1236499
1364337,1339474
1364337,1459583
1364337,1497061
1364337,1373851
1421191,403037
1421191,1066400
1421191,1319614
1421191,1339474
1421191,1569935
1459583,344968
1459583,459610
1459583,466317
1459583,567054
1459583,588861
1459583,623579
1459583,794291
1459583,1264013
1459583,1339474
1459583,755929
1459583,1497061
1459583,1558275
1476233,137540
1476233,239054
1476233,247540
1476233,389055
1476233,471134
1476233,1071915
1476233,1324064
1476233,1440786
1569935,116669
1569935,623579
1569935,1261255
1569935,1459914
72706,1573063
1573063,156405
1573063,685005
72956,134733
72956,583813
583813,1529983
73431,201130
73431,1086924
201130,419447
201130,929429
201130,933902
201130,1350271
73942,121657
73942,428998
121657,428998
428998,485133
74162,718926
74162,1069393
1069393,76802
1069393,163606
1069393,460372
1069393,602700
74922,263231
74922,283962
74922,1509646
263231,283962
263231,1509646
1509646,145260
1509646,1172493
75226,228752
75226,230243
75226,357461
230243,125957
357461,730377
357461,1139608
75326,424177
424177,794036
424177,1130118
116669,120803
116669,968606
116669,1319614
187808,248505
187808,471134
187808,567054
187808,623579
187808,923136
239054,1306272
459610,122853
459610,479778
459610,518250
459610,588611
459610,588861
459610,623579
459610,755929
459610,767887
459610,794291
459610,985600
459610,1123862
459610,1169743
459610,1236499
459610,1261255
459610,1339474
459610,1466107
459610,1495218
459610,1497061
471134,248505
471134,518250
471134,1236499
471134,1339474
588611,623579
588611,976900
623227,1406598
623579,107464
623579,122853
623579,205728
623579,389055
623579,456718
623579,540054
623579,588861
623579,688506
623579,1123862
623579,1169743
623579,1236499
623579,1264013
623579,1324064
623579,1373851
623579,1466107
623579,1469991
623579,1493656
623579,1497061
705839,490888
705839,1264013
755929,246288
755929,332247
755929,466317
755929,518250
755929,658503
755929,794291
755929,1236499
755929,1420211
1236499,248505
1236499,518250
1236499,576934
1236499,588861
1236499,733228
1236499,984436
1236499,1010045
1236499,1028204
1236499,1281523
1236499,1324064
1236499,1373851
1236499,1497061
1261806,332247
76355,923007
923007,275455
76462,538992
76462,909250
76462,1052964
76462,201203
76462,1183717
909250,201203
909250,273554
1052964,749341
1052964,730107
1052964,1183717
76477,571947
76477,760266
76477,1364418
571947,760266
571947,1391851
760266,613867
